case_id,room_type,is_nlos,gamma_cp_3_fp_only,ar_db_at_los,xpd_db_at_los
455,B,1,0.653543054638993,10.9432870069555,5.0670794925121
456,C,1,0.477640911478442,10.580461750427,5.29656347339987
457,B,0,0.620256285508827,4.46644330671945,11.9861450611745
458,B,1,0.284826938587644,18.7309453580378,-2.01951619507269
459,B,1,2.20955277915342,15.2815980144579,3.02072354142064
460,A,0,0.870469910795593,1.15921323761598,23.5264983570358
461,C,1,3.73677652296914,2.73879992031403,-16.1172310523812
462,A,1,0.964229340346656,5.84036315371804,9.78697668497008
463,B,1,0.78066555181355,7.50561668560034,7.80726255319021
464,B,1,0.790567606409284,10.6431359427153,-5.25610651894529
465,C,1,0.263700851310848,15.0063529783331,3.12005043416007
466,C,1,0.519769094647137,1.23273842382774,22.9940299110683
467,A,1,0.941906678354088,9.45299145964302,-6.08810932166798
468,C,1,0.289076289445244,1.20943470592641,23.1592552700281
469,A,1,0.244105202585731,9.05419072519449,6.4000651227718
470,B,1,0.410830082586229,3.73214820266587,13.4899232367207
471,A,1,0.34353304073543,1.03218132937541,24.5319792022033
472,B,1,2.40527535929568,4.4509052243157,-12.0151250593047
473,C,1,0.516789773211424,2.75266961304781,-16.0740777146467
474,A,1,0.835330179729751,0.375332827341888,33.3099064659209
475,B,1,0.331590856062403,2.37298562363613,17.3447749036843
476,C,1,0.566386549520643,1.26975578937494,22.7379311462814
477,B,1,0.822637984124468,9.48688999094093,6.06241828809736
478,A,1,0.702962385208476,2.7592170217397,16.0537844908178
479,C,1,0.551045411351619,9.48060430329985,-6.06717259328971
480,A,0,0.660126796982005,3.9455221124583,13.0223772282392
481,C,1,1.80255768325334,13.9560986509754,3.53154823659066
482,C,1,0.514026130109521,5.06060252526736,10.9537915508194
483,B,1,1.36363046750333,4.37811866122829,12.1523568129886
484,A,1,1.17763397023162,11.5861504166458,4.68705170309475
485,C,1,8.57526105833817,1.39553365018998,21.9207363627009
486,B,1,1.02060155092644,27.9498404306032,0.695960424893673
487,B,1,0.597763621438616,9.10992794349556,6.35536177835023
488,A,1,0.751220198947728,3.08207447129035,15.1104961424328
489,C,1,1.40059501791011,17.1189869513917,-2.43629154527029
490,A,1,1.97154067481832,14.2414064645711,3.41441756005903
491,A,1,0.57613139244463,0.862734114893626,26.0864835035833
492,A,1,0.738542220014028,1.46676703240598,21.4902697950802
493,C,1,0.311924013538826,10.4298349397715,5.39523137488754
494,B,1,1.34927129086749,25.3638482452838,0.937720516521727
495,A,1,0.373229398419312,1.29275705340221,22.5825609132326
496,C,1,1.28046077549349,3.06525671470791,15.1570440799902
497,A,1,0.66329774136602,5.88507897602384,9.72550303623913
498,A,1,0.45550489010646,2.50311980711308,16.8870766930312
499,A,1,0.489593393464676,10.6940721540552,5.22348127779758
500,B,1,0.174659581561668,1.68937628933798,-20.2696794003999
501,A,1,0.946243888077222,9.11478522085465,-6.3514834396433
502,C,1,0.388377875259851,11.738343311779,4.60174214181606
503,A,1,0.533540581422779,12.4875286121025,-4.2057040481769
504,C,1,0.639072901676253,3.54137319008289,13.9326216318304
505,C,0,0.720743417632142,9.48688999094093,6.06241828809736
506,B,0,1.77101781658047,14.8182163678821,3.18989695657627
507,A,1,0.670096155466463,3.22518827459064,14.724786014966
508,A,1,0.453632906131093,7.04606679920116,8.29679084627716
509,A,1,1.15618911547997,11.3745481674417,4.80855525604017
510,C,1,0.64975433436662,3.39854745916075,14.2808532892241
511,B,1,1.6953037561647,16.7487288700817,2.54388075539608
512,A,1,0.618709219131774,3.78727503368393,13.3664556767988
513,B,1,0.310184162348171,16.7981806286522,2.52923315994269
514,C,1,0.812598846108833,13.8739827567505,3.56603928432014
515,B,1,1.69922396206698,4.0737176787307,-12.7542714695105
516,C,1,0.257533566735783,11.0073350535004,5.02773080363691
517,B,1,0.90529905600085,1.15921323761598,23.5264983570358
518,C,1,0.35005942373673,6.80568887265762,8.56856009089599
519,B,1,0.597504521460236,5.95643238720966,9.62851208193363
520,B,1,1.55047560092983,10.7366250726301,5.19639912946013
521,A,1,0.395107146468225,9.48060430329985,-6.06717259328971
522,A,0,2.18731460504528,1.84402032067003,19.5141103962096
523,B,1,1.8643793070899,1.34737343436983,22.2245193229812
524,A,1,1.32650226828139,11.1498040545327,4.94141237674182
525,C,1,1.54173021297373,15.0222887724908,3.11420796419438
526,A,1,1.01308966601216,20.8275910214113,1.58367308001426
527,C,1,0.825550240324008,13.0652105487104,3.92544397137358
528,A,1,0.355501490875762,31.6144895368056,0.456267646888741
529,B,1,0.438607665523875,5.50202927597895,10.2702519503396
530,A,1,0.010579608065982,12.7260599723524,4.0874642348939
531,B,1,1.20118158959816,9.69347813560991,-5.90852949424972
532,C,1,1.43146209030615,12.8845795643302,-4.01086255298202
533,A,1,2.12532990429385,7.86700662741294,-7.4476006732676
534,C,1,0.123443474150371,9.41385004871723,6.11793090825152
535,B,1,1.34570452500211,13.9374853335179,3.539335403071
536,A,1,0.860587932521213,11.6604929893568,4.64516592737046
537,A,1,1.12468274654766,17.6949875375697,2.27810926003063
538,C,0,1.7378940872963,14.8182163678821,3.18989695657627
539,A,1,0.146591194065691,1.68937628933798,-20.2696794003999
540,C,1,0.781849555204751,1.46694472308381,21.4892225962846
541,C,1,2.73497978015341,3.9094026781176,13.0996003018692
542,A,1,0.950736280712361,10.3025537572073,-5.48022077012974
543,B,1,0.827003786063981,21.1923256534515,1.51820967702377
544,C,1,3.45646640347336,7.22160665922716,-8.10531279209945
545,A,1,0.926746459759543,2.78095574412118,15.9867620625554
546,B,0,2.12467101557375,6.13022768096793,-9.39777468394982
547,C,1,0.725822297659037,1.67361711035207,20.3505788912866
548,C,1,0.674672850394238,15.9878005700906,2.7806175572562
549,A,1,1.12579207621386,7.36092840420436,7.95733801018404
550,C,1,5.56958089088145,10.6940721540552,5.22348127779758
551,C,1,3.09184112560327,24.4903401436071,-1.03715312248885
552,C,1,0.824423158378685,18.9986540854568,1.95769337145057
553,A,1,1.00774785562204,7.01794010935619,-8.32800905209017
554,B,1,2.48369773334899,1.8503717557477,19.4844685740232
555,C,0,0.922556773899363,4.72275490240574,-11.5233533669808
556,C,1,1.0334871601405,0.754338710159366,27.2510150586095
557,B,1,1.07746052518871,13.06828985204,3.92400475440252
558,C,1,0.667786899148616,9.10992794349556,6.35536177835023
559,C,1,1.76413719249291,2.68725976497536,-16.2795913337641
560,B,1,1.54322195535581,3.37237280516624,-14.3463378315451
561,B,1,0.305490000383743,7.11367215717804,8.22236802662173
562,A,1,0.483930877750088,1.46695775014194,21.4891458279109
563,A,1,1.73708422321661,9.8701012731785,-5.78051634323386
564,A,1,0.285862268024945,6.72079828737476,8.66730042945015
565,C,1,0.832148092831837,6.25691750768028,9.23430676429058
566,A,1,1.10482777125672,11.8982788488851,4.51391568291158
567,A,1,2.00296671961196,21.7193351118599,-1.42841625410906
568,B,1,0.334919137579743,20.3066349544917,-1.68215881110778
569,B,1,1.0437329639433,2.40155504845994,17.2421233758798
570,B,1,0.528943312305909,36.4592751880887,0.261163969278353
571,C,1,1.07259483784486,15.1657526175751,3.06212094837118
572,A,1,0.747586021412962,7.50561668560034,7.80726255319021
573,C,1,0.34403894043963,6.72079828737476,8.66730042945015
574,A,1,1.10057570937702,3.22670572001011,14.7207927204045
575,A,1,0.969433482931589,1.16547660367629,23.4798332035081
576,A,1,0.769946890431495,16.2278012325873,2.70359053110734
577,B,1,1.10004638231052,13.7474796255996,-3.61987195317177
578,A,1,0.608267023636175,5.95643238720966,9.62851208193363
579,C,1,1.12681679496507,24.9027139348427,-0.988957026375802
580,C,1,0.555500389513119,15.8103953622148,2.83901073205649
581,C,1,0.990999946339931,7.70588409232952,7.60534902636696
582,B,1,0.787264822159084,2.01637455309238,18.7443471190064
583,A,1,1.39427140445115,7.37188110287082,-7.94585085007856
584,A,1,0.916483101972704,6.18992800804941,9.32025824345043
585,C,1,1.26886453701494,4.12400773889531,12.6515554930645
586,B,1,0.105050186028016,1.33449684986042,22.3075974722692
587,C,1,0.836398328736185,14.331711691752,3.37820056457683
588,C,1,0.681995128502073,28.1244528132422,0.682094843227642
589,A,1,8.72751751467046,8.02504276393261,7.29677802916179
590,C,1,1.14764681077618,8.05229947549078,7.27114580642705
591,A,1,2.85526761034577,22.6114076163075,1.28845503712028
592,C,1,1.69302056603281,52.1693669730196,0.0427934038669284
593,C,1,0.210868747761914,8.10585699754759,7.22110025906459
594,A,1,0.814545670977713,4.38363134599224,12.1418769101906
595,A,0,2.1261447540201,7.05414557245326,-8.28785196732961
596,C,1,1.14595524761695,17.0930031254678,2.44368714384692
597,A,1,0.763619431973943,13.5399060367066,3.71007415860748
598,A,1,0.307565773260327,21.8650737444842,-1.4045445238812
599,C,0,0.615324629026261,6.66079071596141,8.73799972987031
600,C,1,0.638563034543026,14.2454527920921,3.41278607808712
601,B,1,0.381817486196702,6.78775815488824,-8.5892931424358
602,B,1,0.323724589744156,1.54088689623598,21.0642086807774
603,A,1,0.602111612920319,15.0797900583216,3.0932211578425
604,C,1,0.622759072710255,3.56268475050192,13.8819323224918
605,A,1,0.798394134146808,0.754338710159366,27.2510150586094
606,A,1,0.317605361431585,1.81680234143524,19.6423198007942
607,C,1,0.64236301564919,2.68548142714969,16.2852506105852
608,A,1,1.69076932323239,4.32989671453296,-12.2446429653307
609,C,1,0.887363550147912,2.04657692950643,18.6163796247913
610,B,1,0.871648849937473,7.17573380390887,8.15480001815422
611,B,1,1.12763047661366,7.36092840420436,7.95733801018404
612,C,1,0.112364496739508,15.9845204025909,2.78168587894732
613,C,1,0.627237027915552,2.23971976968942,17.8409539192625
614,B,1,3.34006762383531,2.90017321881674,-15.6285826393588
615,A,1,0.733821698544157,8.28561338005507,7.05617051670175
616,C,1,0.598855650575924,6.04340912336033,9.51207920789099
617,B,1,3.84950346886776,1.91975539658486,19.1672263941365
618,B,1,0.639002401995685,7.95463474020136,-7.36350409920257
619,C,1,0.567497766754017,7.22493517850493,8.10173694113946
620,A,1,0.625947538251136,1.24418300787539,22.9140345777418
621,B,1,0.731615242693653,8.28561338005507,7.05617051670175
622,A,1,0.192683042426079,5.06060252526736,10.9537915508194
623,B,1,0.592439567637257,12.9189925085664,-3.99443707414524
624,A,1,0.576494683324776,7.22493517850493,8.10173694113946
625,B,1,0.135315383077066,9.78292147845945,5.84330086799028
626,A,1,1.79413547948268,1.67140867649503,-20.3619774212044
627,A,1,0.135786112655704,1.33449684986042,22.3075974722692
628,C,1,0.765789600432264,9.31224617402075,6.19613707664595
629,B,1,0.839022717961734,10.0523207625092,5.65175935419899
630,C,1,1.62356817475424,5.88572270799418,9.72462197604482
631,C,1,1.64715129280741,2.13424049078195,-18.2555666695873
632,A,1,1.3349897935149,13.7060510695029,3.63768778379196
633,C,0,0.700213872537587,4.46644330671945,11.9861450611745
634,A,1,1.03417852680799,24.468468618288,1.03977426112875
635,A,1,1.38656692331233,17.1189869513917,-2.43629154527029
636,A,0,0.305723730679082,3.54137319008289,13.9326216318304
637,A,1,0.495925062333643,9.10992794349556,6.35536177835023
638,B,1,1.38997820025318,12.2530830997667,4.32551529122783
639,A,1,0.342724954164045,1.45604534434503,-21.5536949299227
640,C,1,5.28169436098091,6.25864720111581,-9.23210169599258
641,A,1,0.0342692596717169,4.82177011414431,11.3518889465502
642,C,1,0.728141918433306,8.28561338005507,7.05617051670175
643,B,1,0.170285590510115,12.8803521707929,4.01288528864052
644,A,1,1.25976150272958,48.2535088612113,-0.0671693311648918
645,B,1,1.08125874496999,10.4858027535513,5.35833064166158
646,A,1,5.49272582702139,27.5259752059302,-0.730805211566708
647,B,0,1.70641615387519,5.99804723907368,-9.5725605447931
648,A,1,0.951942011956867,5.64044795649875,10.0685544397782
649,C,0,0.706148925090198,8.01147142095632,7.30958178731689
650,B,1,0.582902644085408,2.48943188137055,16.9340551109671
651,B,1,2.9293215335333,1.95619523220617,19.0052476468282
652,A,1,2.85489677425335,1.6453568886275,20.4976026995373
653,C,1,7.23365929985411,14.2007826296472,-3.43084262260198
654,A,1,0.504602240457832,9.25735646741336,6.23887027768622
655,A,1,0.399050667243753,5.84162261524233,9.78523784410038
656,A,0,1.07298655329583,10.2267085616743,5.53158294683745
657,A,0,0.653767648843571,2.73117177403381,16.1410611356828
658,C,1,0.553650008961522,8.21436148260443,7.12099204948245
659,B,1,0.987281956837209,10.1180332874806,5.60613017638411
660,B,1,1.03322576634527,0.754338710159366,27.2510150586095
661,A,1,0.368419166943491,27.4156814567075,0.740155405904048
662,B,1,0.429033379535594,2.78095574412118,15.9867620625554
663,A,1,1.14002184472274,7.24254338385909,-8.08285373178481
664,A,1,1.80507007723728,10.8217703836469,-5.1426789579125
665,B,1,0.740759592090466,5.67628010118308,10.0172560832138
666,C,1,0.0245419867488094,27.9509883501981,-0.695868355026066
667,C,1,0.938598908359011,10.1180332874806,5.60613017638411
668,A,1,0.288113981708743,2.37298562363613,17.3447749036843
669,A,1,1.53315107907677,1.14606245005346,-23.6253090669373
670,A,1,3.05417263623492,7.95595011289252,7.36225066437732
671,C,0,0.633435252127703,3.9455221124583,13.0223772282392
672,C,1,0.536326502294008,9.87973520944471,5.77362573297051
673,B,1,0.327075865082926,1.57773364266113,20.860048530368
674,B,1,1.00611882169783,3.79356252138926,13.3524949924912
675,C,1,0.389894989580783,1.46991625684413,21.4717291678295
676,A,1,2.90387045227117,1.95619523220617,19.0052476468282
677,B,1,0.751715384611137,1.31751628474749,22.4183978174094
678,A,1,0.84195474014392,6.44603216095539,8.99735281898311
679,A,1,1.88868198827842,8.36363891519692,-6.9860042825755
680,A,1,2.57191110024997,1.28815988908959,22.6133902545272
681,B,1,1.11211080001755,12.9391844578761,3.98483285590291
682,C,1,0.906523652263501,20.5603018500493,-1.63345249971752
683,B,1,2.09088197007356,7.05414557245326,-8.28785196732961
684,A,1,1.89205904790825,5.40691623877995,10.4122020856033
685,C,1,0.869738698381963,6.80942746691944,8.56424543756025
686,B,1,0.916215543389161,29.7212433471758,-0.567461717330626
687,B,1,1.28850534798169,11.1741178753301,4.92684570591035
688,C,1,0.0378628384412845,3.31226375581295,-14.4987617487566
689,B,1,0.452526465669138,3.34238906094921,14.4220109073671
690,C,1,0.958398410077131,5.40691623877995,10.4122020856033
691,C,1,0.673977984101766,5.13507169824719,10.8339078381354
692,A,1,0.911390473101709,8.95367679415131,6.48161883367982
693,B,1,1.25163998333362,7.47387343540051,-7.83988032550382
694,C,1,1.73447620625131,5.99804723907368,-9.5725605447931
695,C,0,0.131149798953564,6.47231057698563,8.96507361262478
696,B,1,1.30764131374686,1.24478557120705,22.9098433357785
697,C,1,1.10011477926854,14.0681043675094,-3.48506865625031
698,B,0,0.259588876155552,16.3716349222139,2.65848670193133
699,B,1,0.918477507765003,6.08734891214769,-9.45399241577487
700,A,1,0.962425232593115,8.26299242370716,-7.07667216195099
701,C,1,2.38331661774882,27.5259752059302,-0.730805211566708
702,C,1,2.27105524956683,5.29715178989002,-10.5795543162138
703,B,1,1.6895712266772,4.06573368067681,-12.7707036058537
704,A,1,0.590211233503778,1.34933417039767,22.2119391450518
705,B,1,2.63672997378207,11.8249212191407,-4.55397008251331
706,B,0,1.61142172888657,16.5174680927569,2.61354745991255
707,A,1,0.805381397441802,12.7413265147208,4.08001917335412
708,C,1,1.22055203447919,3.35789543480141,-14.3827873387167
709,B,1,0.0456334042343111,10.7929283539075,5.16080639039395
710,B,1,0.304096464368397,9.951015107475,5.72293380774703
711,C,1,1.94465697356434,4.0737176787307,-12.7542714695105
712,C,0,1.4574904600979,3.37237280516624,-14.3463378315451
713,C,1,0.148499258454717,11.6302589237178,4.66215065057874
714,B,1,0.102463663094762,1.45202679039764,21.5775885907236
715,B,1,0.903686796917079,13.0843280793236,-3.91651784216601
716,A,1,1.42523507070883,18.0140465196588,2.1950516559704
717,A,1,1.48377002810211,10.6671736002705,5.24068180398055
718,C,1,8.884242074005,20.1651192919797,1.70996738932615
719,A,1,0.398611398944655,7.42647827744139,7.88890100924248
720,C,1,0.681302066336353,1.46700160276363,21.4888874097376
721,B,1,1.76936152762454,6.81514758306695,-8.55764942579351
722,C,1,0.625242888427362,4.65987431948319,-11.6343039629609
723,C,1,1.67454900210524,5.92524361463404,9.67074176516808
724,C,1,1.21799570107347,15.2208085911973,3.04237355071946
725,C,1,0.648580166294532,3.05473460216083,15.1863024576637
726,B,1,1.75001661860473,12.408597545077,-4.24563634062908
727,C,1,0.775037653235456,8.59210382801594,6.78533172034359
728,A,1,0.227563102116912,3.35789543480141,-14.3827873387167
729,C,1,3.95211885589729,7.7914448104126,-7.52107037913427
730,C,1,1.56075910231331,9.69347813560991,-5.90852949424972
731,C,1,0.444350160193416,9.07555313691884,6.3828881856807
732,C,1,0.817107054485448,2.01637455309238,18.7443471190064
733,B,0,6.04614577044944,1.43889575579438,21.6561315188368
734,A,0,1.02357157780712,0.754338710159366,27.2510150586095
735,A,1,0.842480020710591,10.4858027535513,5.35833064166158
736,A,1,0.833549107021372,1.56878541829786,20.909182277769
737,A,1,1.1386598179474,9.59919162251493,5.97819828066549
738,B,1,1.20592369619727,7.37188110287082,-7.94585085007856
739,B,1,0.82739114857813,5.37613614857562,-10.4587429805455
740,C,1,0.331929174085349,4.08247801507165,12.7362812109301
741,B,1,0.909345121978473,16.8261454954584,2.52098838646948
742,A,0,1.84080775471861,2.71114235473743,16.2039610429049
743,A,1,1.27076971092852,12.2345421845398,4.33514651904005
744,A,1,0.24276602848256,5.34041881425027,10.5131262510862
745,B,1,1.64641601630254,6.45537065402087,-8.9858641163386
746,A,0,2.15920657112531,6.13022768096793,-9.39777468394982
747,C,1,0.253879435273112,15.7282262414273,-2.86648551723133
748,C,1,0.235442984134838,5.34041881425027,10.5131262510862
749,C,1,0.709775046429009,16.1028058742958,2.74342819179605
750,A,0,1.28347897821915,1.39195043463907,21.9429716633771
751,A,1,1.06387125625569,8.8639511148166,6.55545599441658
752,A,1,1.83719345655714,2.73879992031403,-16.1172310523812
753,B,1,0.0340887793276565,0.64899133404799,-28.5561477211347
754,A,1,1.92656535601874,7.96316392007668,7.35538119788738
755,A,1,1.21223945919367,27.105836545893,-0.76706930307674
756,C,1,0.921547512242458,17.4675543159914,2.33927120245236
757,A,1,1.46474185952844,26.9025222531808,-0.785260679937534
758,C,1,2.25090530279746,5.83811029201301,9.79008810883047
759,B,1,1.13594338388155,13.3158027866802,3.81014058688449
760,A,1,0.394044108650868,11.738343311779,4.60174214181606
761,B,1,1.71836720346837,7.11283034349515,-8.22328944908629
762,A,1,2.06100641026301,5.99804723907368,-9.5725605447931
763,A,1,2.13436104053152,1.54750494513641,21.027178383542
764,A,1,0.121670181992295,6.02531537870425,-9.53614065016506
765,A,1,0.942568801777084,1.27731154182927,22.6865826259188
766,A,1,0.400924756860425,6.41993968307237,9.02955726057697
767,B,1,1.42686438607606,3.22670572001011,14.7207927204045
768,B,1,0.630010877948599,6.04340912336033,9.51207920789099
769,C,1,1.78356230382792,12.879410184671,4.01333616163234
770,B,1,1.67471479347389,18.0328985590202,2.19024198532688
771,A,1,0.601973674256387,8.01094433513261,7.31007961671624
772,C,0,0.13102482353307,5.06236045991248,10.9509390026185
773,B,0,0.584196740163748,5.15867429980727,10.7963147963489
774,C,1,0.754264614724166,18.4882629354772,-2.07727618414329
775,C,1,0.100838440421744,1.33449684986042,22.3075974722692
776,A,1,0.182683521601695,2.3844397374753,17.3034682927435
777,C,1,0.595907367289205,8.3346801643933,7.01194724839423
778,C,1,4.3432104741151,6.78775815488824,-8.5892931424358
779,B,1,0.968285951315312,28.1552514289848,0.679678070409894
780,C,1,0.808365477258808,3.82286713336143,13.2877501333595
781,B,1,1.50722531499548,16.8380240793896,2.51749463436729
782,A,0,0.378599716865334,5.06236045991248,10.9509390026185
783,B,1,1.27531836767204,18.232604579233,2.13994730113588
784,A,1,0.269787901747398,16.3716349222139,2.65848670193133
785,B,1,1.10282680510023,1.76309888741036,19.901104595482
786,C,1,0.95186427836451,4.63019917685273,11.6872352874754
787,A,1,0.87954015119797,5.83811029201301,9.79008810883047
788,B,1,1.20395112043211,8.36363891519692,-6.9860042825755
789,C,1,2.90526704818491,24.6632025596668,-1.01666906646565
790,C,1,1.23790233946548,10.6431359427153,-5.25610651894529
791,A,1,0.372477151753994,3.86354821868996,13.1987403389634
792,C,1,3.36344611884303,4.13161962119873,12.6361256859675
793,A,1,1.04436205559375,11.8289819695912,4.55174275511129
794,B,1,2.90228091564589,2.57165352334955,16.6557641396742
795,C,1,0.508182276780653,7.14787295340963,8.18504454146832
796,A,0,0.719860576845895,8.01147142095632,7.30958178731689
797,B,1,0.371787156902964,3.86354821868996,13.1987403389634
798,B,0,1.8373790574441,9.82137332993814,5.81551313297753
799,C,1,0.440743399011673,26.3970315271727,-0.832386293380605
800,C,0,1.33533977347891,1.63848176441623,20.5337570263479
801,A,1,1.23539077885374,12.1177662179547,4.39634273783492
802,A,1,2.56888901382828,5.53643637142778,-10.2195828517525
803,B,0,1.09768304155481,10.2267085616743,5.53158294683745
804,A,1,0.535499483801264,2.32953083747538,17.5033638775152
805,C,1,0.451897560241624,1.03218132937541,24.5319792022033
806,C,1,2.42334764184099,6.13022768096793,-9.39777468394981
807,C,1,1.05414828615924,10.3940185815418,5.41899585689811
808,B,1,1.18524169237519,9.17745351454848,6.30169314969487
809,B,1,0.658436514890064,5.83811029201301,9.79008810883047
810,B,1,0.5533222213956,10.8286056921393,5.13839332322649
811,B,1,0.332066256272073,6.72079828737476,8.66730042945015
812,B,0,1.31623467726678,13.7060510695029,3.63768778379196
813,C,1,0.407522492278453,1.82933021456592,19.5830672681147
814,A,1,3.30613585722342,1.88539219844607,19.32286271308
815,C,1,1.52255652004321,4.19766803597914,12.5035103508952
816,A,1,0.434596767750217,1.68066560721941,20.3143006265661
817,B,1,0.274118183225467,6.91501010752559,-8.44355367734311
818,A,1,1.79506203129292,5.92550283110137,9.67038973178096
819,A,1,0.735512194885633,45.6836971133181,0.0902949284209355
820,B,1,0.762264484436163,28.1244528132422,0.682094843227642
821,C,1,1.07942021314434,0.754338710159366,27.2510150586094
822,A,1,1.86787409399119,10.6715664455504,5.23786843694931
823,C,1,0.369176293414012,9.67197744006373,5.92433384033048
824,B,1,2.19959710276254,1.63586267709552,20.5475704556826
825,A,0,0.157006134514418,12.7714124566673,-4.06538964398719
826,C,1,1.07099653571483,23.1790403814176,1.20667406611275
827,C,1,1.30123369704547,7.04946683117358,8.29302731907469
828,B,1,0.78346080834694,7.96316392007668,7.35538119788738
829,A,1,1.0530018990272,3.05473460216083,15.1863024576637
830,A,1,0.538034759734877,17.9494315510858,-2.21161869963657
831,B,1,2.10883196264307,5.90848253668391,9.69354211656214
832,C,1,0.458792674075142,2.50311980711308,16.8870766930312
833,A,0,0.71340893601475,4.46644330671945,11.9861450611745
834,B,1,0.740044989205174,16.2278012325873,2.70359053110734
835,A,0,4.93609941634641,22.9984149359722,1.23211415025788
836,B,1,1.12594483146527,12.1177662179547,4.39634273783492
837,A,1,1.33857722716696,13.2594409170482,3.83575592534454
838,B,0,0.305619659678187,3.54137319008289,13.9326216318304
839,B,1,1.54903581340246,4.25067484827162,-12.398695211557
840,A,1,0.581218492340919,1.29015345793372,22.6000074655033
841,A,1,1.7644692255401,6.28543686785249,-9.19803996731996
842,B,1,0.631546337681416,8.3346801643933,7.01194724839423
843,B,1,0.528213340207847,1.42389862662712,21.7467261188058
844,B,1,4.18173046684225,21.7893253914778,-1.41690130926934
845,B,1,1.18388969982232,12.1376018709238,4.38588228027739
846,C,1,1.03995453578816,12.651706406304,4.12393336431471
847,A,1,1.08302771443166,4.99659245646364,-11.0584145017799
848,A,1,0.328065948940426,23.5400939023002,1.15739482996156
849,B,1,0.896277554661654,13.7007441898678,-3.63997663253442
850,A,0,1.37160438155616,1.63848176441623,20.5337570263479
851,C,1,0.313347206987724,10.5125357472929,5.3408052052996
852,C,1,0.837288960706118,19.6986032057044,-1.80498284770513
853,B,1,0.952629315429327,25.1679292172369,0.959155113844136
854,C,1,1.62932461233521,11.3058169918988,-4.84876273926821
855,B,1,0.866887048188824,5.72633607147348,9.94620852590357
856,B,1,0.0480253329509772,10.6825892765447,-5.23081637538117
857,A,1,1.9752939244829,7.77853108193204,-7.53371611587666
858,B,1,0.27932716276329,1.20943470592641,23.1592552700281
859,A,1,0.819881370710363,10.1942238235137,5.55374792260261
860,C,1,2.88659404817195,1.95619523220617,19.0052476468282
861,A,1,1.76975857428738,2.13424049078195,-18.2555666695873
862,C,1,0.738540195579723,21.1923256534565,1.51820967702289
863,C,1,0.325325275837707,14.2404904316085,3.41478701893915
864,A,1,1.359525272081,15.2815980144579,3.02072354142064
865,B,1,1.67166882572937,17.7699893230995,2.25830030694938
866,B,1,0.350655426448091,2.21046919927708,17.9538988586916
867,C,1,0.580782795930449,2.84394688226706,15.7955722454615
868,A,1,0.576344062728833,4.09017112693302,-12.7205167217077
869,B,1,1.18656401905208,5.53643637142778,-10.2195828517525
870,B,1,0.234898959566562,22.687231169507,1.27721582914733
871,B,1,1.49241131662721,10.3541050069714,-5.44561791382577
872,C,1,0.0645880940919633,6.30482178231354,9.17349863682842
873,B,1,1.47659986016889,7.67695253921054,-7.63411222647582
874,A,1,1.38172047976464,10.9733583075287,-5.04856241382416
875,B,1,1.18410091105294,5.27330889326742,10.6164209545394
876,B,1,1.20714096284551,27.105836545893,-0.76706930307674
877,A,0,0.643284531577601,49.8027981015698,0.0561960658140717
878,B,1,1.12676809727931,13.4284184497063,3.75950210700918
879,C,1,0.819778837663364,3.73214820266587,13.4899232367207
880,B,1,0.237122072327697,5.34041881425027,10.5131262510862
881,C,1,0.0507432182946253,1.35595231146729,-22.169612488149
882,B,1,0.419673210268988,1.03218132937541,24.5319792022033
883,B,1,0.27677341629127,3.56487236845868,13.8767472153622
884,B,1,1.19040170812591,1.39195043463907,21.9429716633771
885,B,1,2.55968823356311,11.7795918377552,-4.57891414368856
886,C,1,1.8222254531454,26.4154096364867,-0.830624258486164
887,C,1,0.837968617040456,9.11478522085465,-6.3514834396433
888,C,1,1.96255861852275,10.8217703836469,-5.1426789579125
889,C,1,0.66091122613415,7.05414557245326,-8.28785196732961
890,A,1,0.294437905348288,2.75446815840942,16.0684982876235
891,C,0,1.84169458868121,1.84402032067003,19.5141103962096
892,C,1,2.97013520488396,22.6114076163075,1.28845503712028
893,B,1,1.35837065191443,3.35789543480141,-14.3827873387167
894,A,1,0.640034485968522,1.48982574673495,21.3554349651841
895,B,1,1.39912706185815,17.1189869513917,-2.43629154527029
896,B,1,0.864167928736464,5.64969132770396,-10.0552859523074
897,C,1,0.868348927613634,23.6180288145515,-1.14702624231395
898,B,1,0.373945477213705,4.2632631085897,12.3740103465035
899,C,1,0.400333730528223,1.68066560721941,20.3143006265661
900,A,1,0.814883750699434,2.01637455309238,18.7443471190064
