case_id,room_type_cases,anchor_x,anchor_y,anchor_z,tag_x,tag_y,tag_z,grid_layer_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,snr_db,xpol_coupling_db,eps_r_multiplier_cases,dominant_wall_material_cases,antenna_type,material_name,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,room_type_results,grid_layer_results,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,dominant_wall_material_results,eps_r_multiplier_results
185,A,2.5,2,2.7,0.522785778424518,2.09695388180205,1.2,2,2.48370210234578,52.8476003848403,52.8476003848403,30.9946302812061,21.7751130006585,0.851182056764492,concrete,patch_ffd,concrete,13,5.97665369649805e-09,1.41010216627661,leading_edge,1,1,R,1,1,2,1.01823943169045,-3.43282309406801,0.265840483551165,0.186762389576748,0.00674952205978815,0.309838450668756,1.02600124758813e-08,1.0308705717526e-08,1.64357976653697e-08,0.0415835229266053,3.48638132295721e-09,1.65392841700153,38.3648319709621,5.82625664861244,0.999271175474009,4,72.2762333092644,0.0433877379211844,0,,21,0,2,1,0,1,2.48370210234578,dielectric,0.00208983970048431,0.000570232773278824,0.272859575376368,0,A,2,52.8476003848403,52.8476003848403,concrete,0.851182056764492
186,A,2.5,2,2.7,1.38888888888889,0.5,1.2,1,2.3946957846947,51.2161315007703,51.2161315007703,29.4887392850961,34.4723556595051,1.02597406297798,brick,patch_ffd,brick,18,8.46692607003891e-09,3.52581387707743,leading_edge,1,1,R,1,1,2,0.991773498702839,-1.44943898325762,1.54399653337112,0.427491516393988,0.0142180440638206,0.316778581173247,1.1927004735898e-08,3.56647810852746e-09,8.46692607003891e-09,0.125698502704157,5.47859922178991e-09,1.95603804861839,89.5100715668583,8.80049122052097,0.998448946437994,3,145.653643161102,0.143770201804451,0,,22,0,2,1,0,1,2.3946957846947,dielectric,0.00216751509349664,0.000575106590441983,0.265329912657826,0,A,1,51.2161315007703,51.2161315007703,brick,1.02597406297798
187,C,2.5,2,2.7,2.07441029342912,3.51912012237486,0.65,2,2.58676488002742,37.5806475827805,37.5806475827805,19.8700832183042,35.8168112173372,0.961858476983318,concrete,patch_ffd,concrete,13,5.97665369649805e-09,0.481524818871511,leading_edge,1,1,R,1,1,2,3.56371116000727,5.65257897237047,2.99421275698391,0.181866113908583,0.00754012883756021,0.311580525853533,6.12007661692544e-08,1.83795802876192e-08,1.59377431906615e-08,0.0631176357565751,5.97665369649808e-09,1.72535475810793,43.9195244311544,6.17986920070175,0.959294961831777,5,79.8419746681766,0.0673698621785302,0,,19,0,2,1,0,1,2.58676488002742,dielectric,0.00200657558703345,0.00188863286180995,0.941221887684848,0,C,2,37.5806475827805,37.5806475827805,concrete,0.961858476983318
188,B,2.5,2,2.7,4.5,2.64285714285714,0.2,1,3.26546555733213,40.0407024618274,40.0407024618274,37.0926718708584,37.2120962332132,0.822647025689477,brick,patch_ffd,brick,17,7.96887159533074e-09,2.41679110051809,leading_edge,1,1,R,1,1,2,3.52791579298482,3.7963545410291,2.88817994163949,0.103543912485945,0.0160765829946475,0.42211081025417,9.67403146187971e-09,5.07916703529774e-09,1.24513618677043e-08,0.0959793349660619,4.48249027237356e-09,1.65672063543661,56.0444176118568,7.05231243513941,0.999427356278036,2,92.7542701349358,0.106169403729791,0,,20,0,2,1,0,1,3.26546555733213,dielectric,0.00158952503602555,0.000530946335832251,0.334028293860555,0,B,1,40.0407024618274,40.0407024618274,brick,0.822647025689477
189,C,2.5,2,2.7,2.72222222222222,0.5,0.2,1,2.92393274820906,31.2388483048522,31.2388483048522,37.8287796227234,38.7049226173963,1.01288810912066,wood,patch_ffd,wood,20,9.46303501945525e-09,0.547324380800257,leading_edge,1,1,R,1,1,2,5.38511335976366,10.028089583336,3.10430554616098,0.0277892976821548,0.0150978523267877,0.398358315257612,9.33455356773911e-09,5.12785861930796e-09,1.29494163424125e-08,0.090037478886206,1.49416342412452e-09,1.65360920267041,58.1117699411036,7.15011775286077,0.999214830448121,3,97.8048775963804,0.0989463596544615,0,,15,1,2,0,0,1,2.92393274820906,dielectric,0,0.000292563062482095,292563062.482095,1,C,1,31.2388483048522,31.2388483048522,wood,1.01288810912066
190,A,2.5,2,2.7,0.944444444444444,2.21428571428571,1.2,1,2.17155968229443,46.3106697646876,46.3106697646876,29.3391311239471,29.3036100243868,1.16525230764214,wood,patch_ffd,wood,26,1.24513618677043e-08,0.970976684145333,leading_edge,1,1,R,1,1,2,1.45440033751564,-0.0412727299546686,1.31696416145478,0.00998317088669165,0.00904111378921793,0.322686795539268,1.10674604948867e-08,6.12669043326343e-09,9.46303501945525e-09,0.0368109070896687,1.04591439688716e-08,2.16742664498059,65.4110056294814,7.69728430548219,0.998761983028812,5,89.2591324254041,0.0382177366423892,0,,20,0,2,1,0,1,2.17155968229443,dielectric,0.00239023559885506,0.000536775994070797,0.224570328685556,0,A,1,46.3106697646876,46.3106697646876,wood,1.16525230764214
191,C,2.5,2,2.7,4.5,1.35714285714286,1.2,1,2.58133014279895,54.472350511533,54.472350511533,10.030389043701,35.417469922461,0.817231963565257,concrete,patch_ffd,concrete,13,5.97665369649805e-09,1.11073463211903,leading_edge,1,1,R,1,1,2,3.16896512347569,5.90193900896811,1.28694495489869,0.00262526220239168,0.00421292523420282,0.332982549805084,1.26072531571028e-07,6.46258109999981e-08,2.29105058365759e-08,0.0233756238560263,5.97665369649808e-09,1.62248505329278,27.1418149881078,4.74388800011383,0.818799732992212,29,39.060150955399,0.0239351222711855,0,,22,0,2,1,0,1,2.58133014279895,dielectric,0.00201080023496352,0.000549449211006667,0.273249028646864,0,C,1,54.472350511533,54.472350511533,concrete,0.817231963565257
192,A,2.5,2,2.7,4,2,0.65,2,2.54017715917611,36.1932073055647,36.1932073055647,27.6119893332794,38.6554923829236,1.0858169268981,drywall,patch_ffd,drywall,13,5.97665369649805e-09,6.38751165416682,leading_edge,1,1,R,1,1,2,1.06970903643396,-0.245674172341829,0.696327019514816,0.00963890631484388,0.0189512643403728,0.368062156312248,1.42886595632295e-08,4.85280564144103e-09,1.79299610894942e-08,0.146219902311855,9.96108949416347e-10,1.66218592285485,87.5394773126831,8.62108354145101,0.998070020333256,3,143.809962084879,0.171261783576107,0,,20,0,2,1,0,1,2.54017715917611,dielectric,0.00204337687192733,0.000594493928967782,0.290936996075056,0,A,2,36.1932073055647,36.1932073055647,drywall,1.0858169268981
193,A,2.5,2,2.7,0.459102602815945,1.35024593376714,0.65,2,2.96478372439185,46.2549933312101,46.2549933312101,30.6755547789743,24.1501273756198,1.13489642745706,drywall,patch_ffd,drywall,12,5.47859922178988e-09,3.4866735552248,leading_edge,1,1,R,1,1,2,1.0898734887428,0.262125466493203,1.24191708215538,0.0137161849380117,0.0147410588987424,0.355740139923043,4.12122713987628e-08,7.99288411234836e-09,7.47081712062257e-09,0.0931312817593429,5.47859922178991e-09,1.59214352632155,65.5697325852302,7.49175105671526,0.992552833307427,5,119.744631821578,0.102695439688359,0,,21,0,2,1,0,1,2.96478372439185,dielectric,0.00175073116293609,0.000563752879702659,0.322009964543732,0,A,2,46.2549933312101,46.2549933312101,drywall,1.13489642745706
194,A,2.5,2,2.7,0.981776227052011,0.527731796123461,1.2,2,2.59279329852772,54.6530189366268,54.6530189366268,39.6921316343058,21.9430666117669,0.844062604551787,glass,patch_ffd,glass,14,6.47470817120623e-09,5.83903811663764,leading_edge,1,1,R,1,1,2,0.694740071451874,-4.10759314577922,0.176203786333486,0.208170426555793,0.0298071943272246,0.438223084454842,3.25004624764861e-09,2.40484608582652e-09,4.48249027237354e-09,0.201938205311625,1.49416342412452e-09,1.64490088659195,113.322068492176,10.2508682775838,0.999941704718456,1,159.55988364943,0.253035800805973,0,,22,0,2,1,0,1,2.59279329852772,dielectric,0.00200191016407127,0.000617530334828753,0.30847055273094,0,A,2,54.6530189366268,54.6530189366268,glass,0.844062604551787
195,B,2.5,2,2.7,1.38888888888889,3.07142857142857,0.2,1,2.93811624768457,31.6919067778889,31.6919067778889,24.3033067518054,21.4881060770144,1.02057293119162,glass,patch_ffd,glass,19,8.96498054474708e-09,2.31725951977954,leading_edge,1,1,R,1,1,2,1.07066554073659,-1.07397088419211,0.968182855162598,0.00834170550441038,0.0142586888113356,0.325956153464589,1.60296755093217e-08,1.05375231910615e-08,1.29494163424124e-08,0.0664301479658069,2.49027237354087e-09,1.81482532194805,85.3281411053975,8.57918852524869,0.997202888203649,4,137.960365798783,0.0711571264014788,0,,21,0,2,1,0,1,2.93811624768457,dielectric,0.00176662147447332,0.00064725933072312,0.366382578314398,0,B,1,31.6919067778889,31.6919067778889,glass,1.02057293119162
196,C,2.5,2,2.7,4.05555555555556,1.78571428571429,0.2,1,2.95223160571231,32.1328585993789,32.1328585993789,10.7011044379533,35.8811076027709,0.805498466078117,drywall,patch_ffd,drywall,17,7.96887159533074e-09,0.529856086206828,leading_edge,1,1,R,1,1,2,2.08562515906706,3.58311263023359,2.32939677736937,0.0119308015778841,0.00913425099302461,0.31284299035851,1.01095185160026e-07,4.05702882618183e-08,1.69338521400778e-08,0.0440807898936825,7.96887159533077e-09,1.69513740803522,61.4702754635492,7.06640642630394,0.885459798900861,4,95.9429789276824,0.0461135098318401,0,,19,0,2,1,0,1,2.95223160571231,dielectric,0.0017581748151518,0.000564022548338655,0.320800038470554,0,C,1,32.1328585993789,32.1328585993789,drywall,0.805498466078117
197,C,2.5,2,2.7,4.54615357875792,0.701149089951037,0.65,2,3.17431223328753,49.773627389368,49.773627389368,29.5108664059908,21.4694135258164,1.08691248271878,brick,patch_ffd,brick,16,7.47081712062257e-09,0.953829783525318,leading_edge,1,1,R,1,1,2,3.96802368011204,2.85716829358647,0.871366723290227,0.00704155861978517,0.00835072924306243,0.300250483189471,1.61701712531434e-08,1.26488436185811e-08,2.09182879377432e-08,0.0572320148989834,7.4708171206226e-09,1.64000983329261,50.4739876619308,6.61114560823423,0.998338937125652,4,95.2248039968529,0.0607063623324577,0,,13,0,2,1,0,1,3.17431223328753,dielectric,0.00163516972376812,0.000533611862467248,0.326334235957831,0,C,2,49.773627389368,49.773627389368,brick,1.08691248271878
198,C,2.5,2,2.7,0.424857223790068,2.01081454147153,1.2,2,2.56053402554301,54.1393921089553,54.1393921089553,25.8910906199676,35.1754658922887,0.949705677119704,drywall,patch_ffd,drywall,14,6.47470817120623e-09,6.34068562411941,leading_edge,1,1,R,1,1,2,1.77055244820731,0.999825498651244,1.02934693969654,0.0508374426405088,0.0196864320792891,0.37240857612172,1.51273561787358e-08,3.54449851977232e-09,4.98054474708171e-09,0.135946287899272,2.98832684824904e-09,1.71566313539896,100.777726039361,9.54973719875536,0.998040266240893,2,145.922002220409,0.157335459584744,0,,21,0,2,1,0,1,2.56053402554301,dielectric,0.00202713153032902,0.000462130961947556,0.227972854762191,0,C,2,54.1393921089553,54.1393921089553,drywall,0.949705677119704
199,C,2.5,2,2.7,1.38888888888889,0.5,0.2,1,3.1200269071331,36.7479575427555,36.7479575427555,12.5019015637996,23.0492773910146,1.16722239801212,concrete,patch_ffd,concrete,20,9.46303501945525e-09,1.43809806906462,leading_edge,1,1,R,1,1,2,2.39747563325433,2.60300303261058,1.05810016195951,0.101349587414168,0.0140933077871713,0.380034027193892,1.02786731968425e-07,4.09020806471001e-08,8.46692607003891e-09,0.11754528338218,6.97276264591443e-09,1.61742063238832,65.2420553763202,7.44419026629478,0.868959434597935,4,100.31389269289,0.133202623509901,0,,16,1,2,0,0,1,3.1200269071331,dielectric,0,0.000626917695936905,626917695.936905,1,C,1,36.7479575427555,36.7479575427555,concrete,1.16722239801212
200,A,2.5,2,2.7,4.51337714872049,2.52371514666525,1.2,2,2.56475439327755,54.2075126439226,54.2075126439226,12.7448669450308,32.3800623793594,1.02144707234197,wood,patch_ffd,wood,15,6.9727626459144e-09,5.81767131897276,leading_edge,1,1,R,1,1,2,0.677822358391457,-5.96911219196818,1.07816455389154,0.0353677263656298,0.0154497869282461,0.342348309775667,4.53399786635223e-08,9.5204547622898e-09,1.09571984435798e-08,0.127142053778663,3.48638132295721e-09,1.64408476908261,89.0709988116059,8.84912262982767,0.978797948705708,3,135.512461154574,0.145661793341138,0,,21,0,2,1,0,1,2.56475439327755,dielectric,0.00202379583451086,0.000479757685854152,0.237058342384673,0,A,2,54.2075126439226,54.2075126439226,wood,1.02144707234197
201,C,2.5,2,2.7,0.5,3.07142857142857,0.2,1,3.37608637088471,42.2257715803606,42.2257715803606,12.3158459666515,39.8337365423374,1.05657110753789,wood,patch_ffd,wood,23,1.09571984435798e-08,0.395767953578136,leading_edge,1,1,R,1,1,2,1.82266575935343,1.53689680418879,0.933734691977836,0.00673419754229054,0.0126432372286709,0.454075473711041,5.5549747370279e-08,1.75986277253506e-08,1.59377431906615e-08,0.0822377256269381,7.96887159533077e-09,1.64030319927431,41.6931907087233,6.12246111444498,0.959597202376314,2,63.0369674379849,0.089606783720889,0,,11,1,2,0,0,1,3.37608637088471,dielectric,0,0.000590857288257443,590857288.257443,1,C,1,42.2257715803606,42.2257715803606,wood,1.05657110753789
202,B,2.5,2,2.7,0.5,3.07142857142857,0.2,1,3.37608637088471,42.2257715803606,42.2257715803606,26.3461956209139,29.9468989905901,0.849716088411491,wood,patch_ffd,wood,19,8.96498054474708e-09,0.763084011334416,leading_edge,1,1,R,1,1,2,1.58057284874043,-0.811811228641648,1.11886542733446,0.00154208821602497,0.00778562384415684,0.312261112114157,1.48613879763508e-08,7.60723956110671e-09,1.49416342412451e-08,0.0556953525320285,1.49416342412452e-09,1.73001210439748,46.5696618493326,6.43209497650014,0.997988929763978,3,82.0825288054965,0.0589802800201907,0,,20,0,2,1,0,1,3.37608637088471,dielectric,0.00153744267398537,0.00052830516054877,0.343625924717762,0,B,1,42.2257715803606,42.2257715803606,wood,0.849716088411491
203,B,2.5,2,2.7,2.27777777777778,2.64285714285714,0.2,1,2.59087784779056,15.2202177920417,15.2202177920417,25.1751137367747,27.8508761687661,0.932181424666162,brick,patch_ffd,brick,14,6.47470817120623e-09,1.87230988232988,leading_edge,1,1,R,1,1,2,1.27520138098706,0.200279565162917,0.669621687072416,1.82679722660062e-05,0.0187698145284776,0.412029583418778,1.3197422822314e-08,5.64406931892108e-09,1.34474708171206e-08,0.130007715405877,9.96108949416347e-10,1.64946673757953,66.1441097318189,7.61527565732213,0.998357546950468,3,113.657028515318,0.149435480875016,0,,19,0,2,1,0,1,2.59087784779056,dielectric,0.00200339018764814,0.000676387564432023,0.337621482126785,0,B,1,15.2202177920417,15.2202177920417,brick,0.932181424666162
204,C,2.5,2,2.7,2.27777777777778,1.78571428571429,1.2,1,1.53143758716976,11.6294274355011,11.6294274355011,33.044967269345,26.2138285414448,1.00754066050057,wood,patch_ffd,wood,6,2.49027237354086e-09,7.65688563421991,leading_edge,1,1,R,1,1,2,0.839261204567664,-1.73515694159033,1.09015603495771,0.0922515194155908,0.0204524036534611,0.361317617440945,3.50234507720496e-08,4.90761378081794e-09,4.98054474708171e-09,0.170419286410978,2.49027237354087e-09,1.6116335517368,114.145069888436,10.2557970651758,0.994957259154822,2,161.049430919788,0.205428216470573,0,,20,0,2,1,1,0,1.53143758716976,dielectric,0.00338932471107174,0.000555895033218401,0.164013507293204,0,C,1,11.6294274355011,11.6294274355011,wood,1.00754066050057
205,B,2.5,2,2.7,4.57776651648722,1.63222645715738,0.2,2,3.27144785620228,40.1652255299329,40.1652255299329,20.7121704340619,26.5133198458273,1.05494116375211,glass,patch_ffd,glass,23,1.09571984435798e-08,1.72966362547303,leading_edge,1,1,R,1,1,2,1.5776481197533,-0.383903279423537,1.16794152500944,0.0520782725808567,0.00754735104397483,0.318874069970295,2.85507760556578e-08,1.26699795917981e-08,1.89260700389105e-08,0.0440925328180054,2.98832684824904e-09,1.67763680979113,49.2286108829933,6.62513033904822,0.99111139384987,3,76.3043426296215,0.0461263608997529,0,,22,0,2,1,0,1,3.27144785620228,dielectric,0.00158661836771077,0.000605205490759632,0.381443643333618,0,B,2,40.1652255299329,40.1652255299329,glass,1.05494116375211
206,C,2.5,2,2.7,0.944444444444444,2.64285714285714,1.2,1,2.25455503205005,48.2931392523252,48.2931392523252,30.4592459668409,30.2313986318402,0.974626694704608,glass,patch_ffd,glass,16,7.47081712062257e-09,2.51660526443648,leading_edge,1,1,R,1,1,2,0.812762982028718,-3.43068501659248,1.22796784643371,0.00627810887012747,0.00968317631415697,0.31720397222932,9.19745475883675e-09,1.00357232903025e-08,1.4443579766537e-08,0.043511956016588,2.98832684824904e-09,2.23621026721981,54.8118578700346,6.90007193692214,0.999391013360609,3,98.9313009190903,0.0454913747121994,0,,24,0,2,1,0,1,2.25455503205005,dielectric,0.00230224553575825,0.000566474892214453,0.24605320475858,0,C,1,48.2931392523252,48.2931392523252,glass,0.974626694704608
207,B,2.5,2,2.7,4.05555555555556,0.928571428571429,0.2,1,3.13332287996198,37.0723435277123,37.0723435277123,38.5968592971115,34.9140061779039,0.88724565462671,wood,patch_ffd,wood,17,7.96887159533074e-09,0.798140870664866,leading_edge,1,1,R,1,1,2,1.49101473182378,2.32167857096147,0.658344378765628,0.0380535324683943,0.0114295010952139,0.31282992044406,5.18430796001125e-09,5.37792098522404e-09,8.96498054474708e-09,0.0819941441623379,1.49416342412452e-09,1.6573553958505,71.1314369790769,8.01296693600224,0.999837190244946,3,120.061515158906,0.0893176700790431,0,,20,0,2,1,0,1,3.13332287996198,dielectric,0.00165656060881971,0.000570991199976676,0.344684762475129,0,B,1,37.0723435277123,37.0723435277123,wood,0.88724565462671
208,A,2.5,2,2.7,4.5,0.928571428571429,0.2,1,3.37608637088471,42.2257715803606,42.2257715803606,38.507596550757,27.7355120551846,0.836383042662722,wood,patch_ffd,wood,20,9.46303501945525e-09,0.993172598329576,leading_edge,1,1,R,1,1,2,2.27197808616989,3.57495361038955,1.49767823067443,0.00196785690078927,0.014230827450406,0.37087139151349,6.94443580554265e-09,4.91675142216842e-09,7.96887159533074e-09,0.0819567727535992,4.98054474708173e-09,1.62979458490189,66.0656891663152,7.70648559915408,0.999737259223698,2,106.359576637734,0.0892733264853139,0,,21,0,2,1,0,1,3.37608637088471,dielectric,0.00153744267398537,0.000523800155101269,0.340695730620949,0,A,1,42.2257715803606,42.2257715803606,wood,0.836383042662722
209,C,2.5,2,2.7,1.83333333333333,2.64285714285714,1.2,1,1.76286974861074,31.6919067778888,31.6919067778888,15.8303329579467,26.6982271472889,0.961145613349366,wood,patch_ffd,wood,8,3.4863813229572e-09,1.33862866082176,leading_edge,1,1,R,1,1,2,1.22039801596209,-0.889701691116866,0.972294838508821,0.011683866218871,0.0100892020661044,0.3513663057124,3.92114012014051e-08,1.35773777785569e-08,1.64357976653696e-08,0.0715547853403744,2.49027237354087e-09,1.64602702659877,51.8791006319602,6.82308708208809,0.983801691805076,3,84.0097533967692,0.077069475086483,0,,23,0,2,1,1,0,1.76286974861074,dielectric,0.0029443691241222,0.000511149244368407,0.173602297409227,0,C,1,31.6919067778888,31.6919067778888,wood,0.961145613349366
210,B,2.5,2,2.7,4.5,1.35714285714286,0.2,1,3.26546555733213,40.0407024618274,40.0407024618274,18.1207031880323,22.3016385202065,1.1393828502816,drywall,patch_ffd,drywall,20,9.46303501945525e-09,1.23823287771223,leading_edge,1,1,R,1,1,2,2.08669312003225,2.47273675486729,0.928578697476035,0.00919363144109819,0.0117569647615713,0.340506158399036,4.21129616561133e-08,1.44913261109618e-08,1.94241245136187e-08,0.0604860665181339,3.98443579766539e-09,1.62874045129245,58.0294030794443,7.06524984194484,0.976827484052749,3,104.240956854474,0.0643801697479577,0,,21,0,2,1,0,1,3.26546555733213,dielectric,0.00158952503602555,0.000629472253835973,0.396012796004716,0,B,1,40.0407024618274,40.0407024618274,drywall,1.1393828502816
211,B,2.5,2,2.7,4.63442379435091,0.267953421725599,0.65,2,3.42903051651679,53.284886705573,53.284886705573,27.1520016460802,22.1171450880327,0.970288893788778,brick,patch_ffd,brick,19,8.96498054474708e-09,0.908560707280112,leading_edge,1,1,R,1,1,2,2.1746060925219,5.173234661067,0.983938946062339,0.000167383352193684,0.0126950809831009,0.333263850107311,1.70304738949264e-08,1.37756999564989e-08,1.94241245136187e-08,0.0686001586911175,6.97276264591443e-09,1.64555605787465,66.9611379670944,7.59629576617307,0.996970146327327,2,117.503871438303,0.0736527489576492,0,,14,0,2,1,0,1,3.42903051651679,dielectric,0.00151370459745313,0.000483917729504371,0.319690995401998,0,B,2,53.284886705573,53.284886705573,brick,0.970288893788778
212,C,2.5,2,2.7,0.414793311703693,2.74439413110639,1.2,2,2.6743615229324,55.8832161931044,55.8832161931044,21.897639435344,20.3540196166092,0.865945484596286,glass,patch_ffd,glass,17,7.96887159533074e-09,1.20404645729359,leading_edge,1,1,R,1,1,2,1.25125916300496,-1.58350338653835,1.51892317253746,0.0240955573690678,0.0114820270479628,0.370212906221174,2.86518165320691e-08,1.20427430551324e-08,2.0420233463035e-08,0.0571799736451009,3.98443579766539e-09,1.59690699882249,42.2887731723059,5.98381946786418,0.992281523718401,4,86.1209021286151,0.0606478140543623,0,,21,0,2,1,0,1,2.6743615229324,dielectric,0.00194085175588646,0.000608263466610321,0.313400271177591,0,C,2,55.8832161931044,55.8832161931044,glass,0.865945484596286
