stage,variant,scope,cv_scheme,feature_set,n,n_pos,AUC,PR_AUC,CIR_only_12_Recall_at_FPR_1pct,CIR_only_12_Recall_at_FPR_5pct,CIR_only_12_Recall_at_FPR_10pct,CIR_only_12_LoS_FPR_at_NLoS_recall_80pct,CIR_only_12_LoS_FPR_at_NLoS_recall_90pct,CIR_only_12_LoS_FPR_at_NLoS_recall_95pct,CP6_canonical_Recall_at_FPR_1pct,CP6_canonical_Recall_at_FPR_5pct,CP6_canonical_Recall_at_FPR_10pct,CP6_canonical_LoS_FPR_at_NLoS_recall_80pct,CP6_canonical_LoS_FPR_at_NLoS_recall_90pct,CP6_canonical_LoS_FPR_at_NLoS_recall_95pct,Joint_CIR_plus_CP6_Recall_at_FPR_1pct,Joint_CIR_plus_CP6_Recall_at_FPR_5pct,Joint_CIR_plus_CP6_Recall_at_FPR_10pct,Joint_CIR_plus_CP6_LoS_FPR_at_NLoS_recall_80pct,Joint_CIR_plus_CP6_LoS_FPR_at_NLoS_recall_90pct,Joint_CIR_plus_CP6_LoS_FPR_at_NLoS_recall_95pct,status,CP_all_RH_LH_16_Recall_at_FPR_1pct,CP_all_RH_LH_16_Recall_at_FPR_5pct,CP_all_RH_LH_16_Recall_at_FPR_10pct,CP_all_RH_LH_16_LoS_FPR_at_NLoS_recall_80pct,CP_all_RH_LH_16_LoS_FPR_at_NLoS_recall_90pct,CP_all_RH_LH_16_LoS_FPR_at_NLoS_recall_95pct,CP_pruned_6_Recall_at_FPR_1pct,CP_pruned_6_Recall_at_FPR_5pct,CP_pruned_6_Recall_at_FPR_10pct,CP_pruned_6_LoS_FPR_at_NLoS_recall_80pct,CP_pruned_6_LoS_FPR_at_NLoS_recall_90pct,CP_pruned_6_LoS_FPR_at_NLoS_recall_95pct,CP_low_overlap_4_Recall_at_FPR_1pct,CP_low_overlap_4_Recall_at_FPR_5pct,CP_low_overlap_4_Recall_at_FPR_10pct,CP_low_overlap_4_LoS_FPR_at_NLoS_recall_80pct,CP_low_overlap_4_LoS_FPR_at_NLoS_recall_90pct,CP_low_overlap_4_LoS_FPR_at_NLoS_recall_95pct,Joint_CIR_plus_CP_all_Recall_at_FPR_1pct,Joint_CIR_plus_CP_all_Recall_at_FPR_5pct,Joint_CIR_plus_CP_all_Recall_at_FPR_10pct,Joint_CIR_plus_CP_all_LoS_FPR_at_NLoS_recall_80pct,Joint_CIR_plus_CP_all_LoS_FPR_at_NLoS_recall_90pct,Joint_CIR_plus_CP_all_LoS_FPR_at_NLoS_recall_95pct,Joint_CIR_plus_CP_pruned_Recall_at_FPR_1pct,Joint_CIR_plus_CP_pruned_Recall_at_FPR_5pct,Joint_CIR_plus_CP_pruned_Recall_at_FPR_10pct,Joint_CIR_plus_CP_pruned_LoS_FPR_at_NLoS_recall_80pct,Joint_CIR_plus_CP_pruned_LoS_FPR_at_NLoS_recall_90pct,Joint_CIR_plus_CP_pruned_LoS_FPR_at_NLoS_recall_95pct,Joint_CIR_plus_CP_low_overlap_Recall_at_FPR_1pct,Joint_CIR_plus_CP_low_overlap_Recall_at_FPR_5pct,Joint_CIR_plus_CP_low_overlap_Recall_at_FPR_10pct,Joint_CIR_plus_CP_low_overlap_LoS_FPR_at_NLoS_recall_80pct,Joint_CIR_plus_CP_low_overlap_LoS_FPR_at_NLoS_recall_90pct,Joint_CIR_plus_CP_low_overlap_LoS_FPR_at_NLoS_recall_95pct,AUC_CIR,AUC_CP,AUC_Joint,Delta_AUC,CP_save,CP_harm,Net_recovery,Recovery_given_CIR_fail,Harm_given_CIR_correct,Delta_AUC_boot_CI_low,Delta_AUC_boot_CI_high,Net_recovery_CI_low,Net_recovery_CI_high
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,Joint_CIR_plus_CP6,530.0,67.0,0.9994519841397763,0.9967417759724881,,,,,,,,,,,,,0.9850746268656716,1.0,1.0,0.0,0.0,0.0021598272138228943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP_all_RH_LH_16,530.0,67.0,0.9991296218690564,0.9956045482745157,,,,,,,,,,,,,,,,,,,,0.9850746268656716,0.9850746268656716,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP_pruned_6,530.0,67.0,0.9972276844718094,0.9861597024855755,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701492537313433,0.9850746268656716,0.9850746268656716,0.0021598272138228943,0.0021598272138228943,0.004319654427645789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP_low_overlap_4,530.0,67.0,0.9973888656071693,0.9865877528815157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9552238805970149,0.9850746268656716,0.9850746268656716,0.0021598272138228943,0.0021598272138228943,0.004319654427645789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,Joint_CIR_plus_CP_all,530.0,67.0,0.9997743464104961,0.9985881403791852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9850746268656716,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,Joint_CIR_plus_CP_pruned,530.0,67.0,0.9987427871441926,0.9923374123829669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9402985074626866,1.0,1.0,0.0,0.0021598272138228943,0.01079913606911447,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,Joint_CIR_plus_CP_low_overlap,530.0,67.0,0.9981947712839689,0.9896814601091904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9552238805970149,0.9850746268656716,1.0,0.0,0.0021598272138228943,0.008639308855291577,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CIR_only_12,833.0,370.0,0.6303426536687876,0.566635663930237,0.043243243243243246,0.12972972972972974,0.2,0.6047516198704104,0.7688984881209503,0.8358531317494601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP6_canonical,833.0,370.0,0.6028194501196661,0.5494249374485813,,,,,,,0.03513513513513514,0.10270270270270271,0.1972972972972973,0.6976241900647948,0.8833693304535637,0.9330453563714903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,Joint_CIR_plus_CP6,833.0,370.0,0.6482750569143657,0.5700055531064079,,,,,,,,,,,,,0.03513513513513514,0.11081081081081082,0.1837837837837838,0.5961123110151187,0.7429805615550756,0.8185745140388769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP_all_RH_LH_16,833.0,370.0,0.6276224388535404,0.5784963012378539,,,,,,,,,,,,,,,,,,,,0.04054054054054054,0.12972972972972974,0.2594594594594595,0.652267818574514,0.8466522678185745,0.9200863930885529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP_pruned_6,833.0,370.0,0.6268577432724302,0.5781047243962654,,,,,,,,,,,,,,,,,,,,,,,,,,0.04594594594594595,0.13513513513513514,0.24864864864864866,0.6868250539956804,0.8401727861771058,0.91792656587473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP_low_overlap_4,833.0,370.0,0.6375109450703403,0.5898057825612841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03513513513513514,0.13513513513513514,0.25675675675675674,0.6652267818574514,0.8552915766738661,0.9222462203023758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,Joint_CIR_plus_CP_all,833.0,370.0,0.6722199521335591,0.586917269416563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03513513513513514,0.13243243243243244,0.21351351351351353,0.5377969762419006,0.6673866090712743,0.8250539956803455,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,Joint_CIR_plus_CP_pruned,833.0,370.0,0.673113069873329,0.5844221712521633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03783783783783784,0.10540540540540541,0.20810810810810812,0.5442764578833693,0.6652267818574514,0.7818574514038877,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,Joint_CIR_plus_CP_low_overlap,833.0,370.0,0.6774210495592785,0.5914812313180248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024324324324324326,0.12972972972972974,0.2,0.5485961123110151,0.6673866090712743,0.7926565874730022,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CIR_only_12,900.0,437.0,0.617942875782752,0.5966970445059161,0.029748283752860413,0.12128146453089245,0.18993135011441648,0.6587473002159827,0.7775377969762419,0.8444924406047516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP6_canonical,900.0,437.0,0.6504045351429094,0.6670847614481764,,,,,,,0.06864988558352403,0.2242562929061785,0.2768878718535469,0.673866090712743,0.8142548596112311,0.9049676025917927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,Joint_CIR_plus_CP6,900.0,437.0,0.6963688213867376,0.6899515056467487,,,,,,,,,,,,,0.08695652173913043,0.22654462242562928,0.2906178489702517,0.5572354211663066,0.7062634989200864,0.8228941684665226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP_all_RH_LH_16,900.0,437.0,0.6741725192877018,0.682005173453615,,,,,,,,,,,,,,,,,,,,0.08924485125858124,0.2288329519450801,0.33867276887871856,0.6177105831533477,0.7624190064794817,0.8596112311015118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP_pruned_6,900.0,437.0,0.6437817240067019,0.6360622442446453,,,,,,,,,,,,,,,,,,,,,,,,,,0.043478260869565216,0.16018306636155608,0.2929061784897025,0.67170626349892,0.8704103671706264,0.9352051835853131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP_low_overlap_4,900.0,437.0,0.6266414933944873,0.625516598958595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034324942791762014,0.17848970251716248,0.2723112128146453,0.6889848812095032,0.8660907127429806,0.9330453563714903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,Joint_CIR_plus_CP_all,900.0,437.0,0.7092338791386392,0.6950840054690391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08009153318077804,0.2311212814645309,0.32723112128146453,0.509719222462203,0.6436285097192225,0.796976241900648,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,Joint_CIR_plus_CP_pruned,900.0,437.0,0.6987510564372241,0.6651942184168738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02745995423340961,0.19221967963386727,0.3180778032036613,0.5399568034557235,0.6565874730021598,0.7991360691144709,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,Joint_CIR_plus_CP_low_overlap,900.0,437.0,0.7026703767588753,0.6692050229890609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018306636155606407,0.2219679633867277,0.3157894736842105,0.5269978401727862,0.6436285097192225,0.7883369330453563,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,stratified5,paired_primary_joint_cp16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637885445136929,0.6831231991143225,0.7210560912564066,0.08317064611947755,0.15888888888888889,0.11333333333333333,0.04555555555555556,0.3972222222222222,0.18888888888888888,0.055498045282235606,0.11075317178287068,0.011083333333333324,0.07777777777777777
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,paired_primary_joint_cp16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6396399958483869,0.6832022774562474,0.7147594782806391,0.0751194824322522,0.14333333333333334,0.10444444444444445,0.03888888888888889,0.3543956043956044,0.17537313432835822,0.047336295476224616,0.1039159842041013,0.005555555555555564,0.07111111111111111
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,paired_primary_joint_cp16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.617942875782752,0.6741725192877018,0.7092338791386392,0.09129100335588725,0.16444444444444445,0.10666666666666667,0.057777777777777775,0.39466666666666667,0.18285714285714286,0.06301444168219414,0.12093648526424526,0.02333333333333333,0.08783333333333329
