case_id,room_type_cases,anchor_x,anchor_y,anchor_z,tag_x,tag_y,tag_z,grid_layer_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,snr_db,xpol_coupling_db,eps_r_multiplier_cases,dominant_wall_material_cases,antenna_type,material_name,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,xpr_fp_db,xpr_late_db,xpr_all_db,s3_fp,s3_late,s3_all,delta_tau_l_given_r_s,delta_p_l_given_r_db,f_r_fp,f_l_fp,delta_f_l_minus_r_fp,lambda_l_late_fraction,gamma_anchor_linear,gamma_delay_linear,cp_phase_slope_delay_s,cp_phase_residual_circvar,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,room_type_results,grid_layer_results,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,dominant_wall_material_results,eps_r_multiplier_results
568,B,2.5,2,2.7,2.10064970088986,0.481746997991997,0.65,2,2.58206755130567,37.4449946325436,37.4449946325436,31.640462625425,22.8853472143492,1.0452671824598,drywall,patch_ffd,drywall,14,6.47470817120623e-09,3.3899458430749,leading_edge,1,1,R,1,1,2,6.02679744558924,12.4691424624024,4.5903749146123,0.0115311649256268,0.0297172154291539,0.463057643327404,2.60256064569854e-08,4.83396136175146e-09,4.98054474708171e-09,0.191385918185719,1.49416342412452e-09,1.64138098746428,98.1261976875343,9.38481629302795,0.992863111308403,3,142.472522282604,0.236683879850705,-13.4317095212718,-12.666371043587,-12.8223453040916,-0.913186674037427,-0.897316047837313,-0.900758697406109,0,-13.236963151693,0.191385918185717,0.220214748519829,0.0288288303341116,0.740606981810045,22.0379377569543,77.9857694553965,-1.39881715151702e-09,0.557107876641365,0,,23,0,2,1,0,1,2.58206755130567,dielectric,0.00201022597376813,0.000580443831389261,0.288745563416052,0,B,2,37.4449946325436,37.4449946325436,drywall,1.0452671824598
569,B,2.5,2,2.7,3.00290528982781,3.47235991882793,1.2,2,2.161193526991,46.0475669770365,46.0475669770365,18.469557328125,29.8811511496969,1.05870949160391,concrete,patch_ffd,concrete,11,4.98054474708171e-09,3.29101422339654,leading_edge,1,1,R,1,1,2,4.02963931051161,9.19976512463741,3.74311626752254,0.0124059056253333,0.021180809585294,0.484567524285753,8.03184565294638e-08,2.44274213725178e-08,1.49416342412451e-08,0.138495495410644,1.49416342412452e-09,1.62148935188355,53.598754735819,6.78164588524413,0.934090002145234,3,92.7314523868789,0.16076003627707,-11.6794326659268,-9.61693653769862,-9.9677433322262,-0.87278326279833,-0.803067116780448,-0.816950417435471,0,-11.464666344901,0.138495495410643,0.205401959084714,0.0669064636740708,0.721394800287018,14.7212018166246,56.9113139222821,-2.70487660433942e-09,0.461496989114832,0,,24,0,2,1,0,1,2.161193526991,dielectric,0.00240170035345482,0.000725950553619484,0.302265248275128,0,B,2,46.0475669770365,46.0475669770365,concrete,1.05870949160391
570,B,2.5,2,2.7,3.93214264083614,0.360192448713794,0.65,2,2.99040153640885,46.7229593433139,46.7229593433139,26.816965982607,30.7232660240076,0.838304108176366,concrete,patch_ffd,concrete,17,7.96887159533074e-09,2.87549499888013,leading_edge,1,1,R,1,1,2,3.93343166861459,10.2896115593116,5.03866436289828,0.00419483481638994,0.0125101011492039,0.353208880580171,2.99249216456138e-08,6.6741456872839e-09,7.96887159533074e-09,0.083237026565392,1.49416342412452e-09,1.67016504419402,70.0121814342852,7.96863346615098,0.99121132749437,3,103.083868241194,0.0907944899362029,-13.7782771364963,-8.06952486673541,-8.95975890883778,-0.919577434638247,-0.730145244011089,-0.774521390497185,-4.98054474708173e-10,-10.272903008919,0.083237026565391,0.138236242449497,0.0549992158841063,0.662363453328447,23.868642165337,70.5837051026902,-2.16147796339507e-09,0.349997578794247,0,,21,0,2,1,0,1,2.99040153640885,dielectric,0.00173573320989255,0.000577243304533838,0.33256453309986,0,B,2,46.7229593433139,46.7229593433139,concrete,0.838304108176366
571,C,2.5,2,2.7,4.23600206930183,0.523057988159397,1.2,2,2.72856388801142,56.6508401806369,56.6508401806369,16.4119973973145,39.908589121899,0.904970866189018,wood,patch_ffd,wood,15,6.9727626459144e-09,0.97450363894704,leading_edge,1,1,R,1,1,2,9.17299811245586,14.4142897733337,7.32800723635024,0.00197254427588689,0.0166154572115233,0.472067911122085,1.35542147616145e-07,8.01939855462418e-08,8.96498054474708e-09,0.105907040655844,6.97276264591443e-09,1.63940199666164,58.841520770608,6.7686280294699,0.711881589953053,26,76.6472275921136,0.118451934498545,-17.3578427862002,-13.4358428753142,-14.0386974091121,-0.96391404547436,-0.913265676990231,-0.924080473418721,-4.98054474708173e-10,-13.3676763048907,0.105907040655836,0.121735076133694,0.0158280354778578,0.742198904166234,54.423225636951,184.617123682235,-1.94346039142141e-10,0.472133244410596,0,,20,0,2,1,0,1,2.72856388801142,dielectric,0.00190229713163924,0.000440982278599021,0.231815667102972,0,C,2,56.6508401806369,56.6508401806369,wood,0.904970866189018
572,A,2.5,2,2.7,1.38888888888889,2.64285714285714,0.2,1,2.81030838296387,27.1792208194277,27.1792208194277,18.6904331289572,37.5631856621297,1.16548361199763,brick,patch_ffd,brick,15,6.9727626459144e-09,5.81900073108092,leading_edge,1,1,R,1,1,2,5.4012160203917,11.2241707041302,3.49805552397274,0.00946387590979514,0.0168334246511936,0.359581095469671,8.90984628597061e-08,2.72457590106197e-08,4.98054474708171e-09,0.124590749781379,6.97276264591443e-09,1.67302209449187,95.7753575440772,9.13033166386349,0.919682704100539,3,133.835674401569,0.142322861850346,-11.0912790752011,-10.0287846344492,-10.1743303272969,-0.855664996160033,-0.81927437363068,-0.824708645453981,0,-10.8765339734274,0.124590749781379,0.15387946729837,0.0292887175169908,0.771633087392465,12.8566525568357,70.6634018177604,-6.80197216316119e-11,0.103866541501338,0,,22,0,2,1,0,1,2.81030838296387,dielectric,0.00184696430083035,0.000711591628061878,0.385276330323203,0,A,1,27.1792208194277,27.1792208194277,brick,1.16548361199763
573,C,2.5,2,2.7,2.27777777777778,1.35714285714286,0.2,1,2.59087784779056,15.2202177920417,15.2202177920417,12.4411309563314,34.266367144388,1.08635661514818,drywall,patch_ffd,drywall,15,6.9727626459144e-09,2.56664315838175,leading_edge,1,1,R,1,1,2,7.63390763735532,14.300635782864,19.0568140794168,0.00101616028010887,0.00458951724012508,0.310712571896819,1.73679497687505e-07,1.73123855586183e-07,1.19533073929961e-08,0.0372642832636082,6.97276264591443e-09,1.75248087168671,39.1733818502875,4.7214958451531,0.416463631695187,71,48.8700145816911,0.0387066591753047,-23.6951327456315,-11.2566233702233,-13.3283797674443,-0.991495163256869,-0.860681227601361,-0.911189214915974,-9.96108949416347e-10,-18.8430160230033,0.0372642832636079,0.139393351216094,0.102129067952486,0.562689682548452,234.160304707219,340.048188780919,5.11806316202246e-09,0.939528395051418,0,,23,0,2,1,0,1,2.59087784779056,dielectric,0.00200339018764814,0.000731726963687165,0.365244358387404,0,C,1,15.2202177920417,15.2202177920417,drywall,1.08635661514818
574,A,2.5,2,2.7,0.5,2.64285714285714,1.2,1,2.58133014279895,54.472350511533,54.472350511533,23.271519962575,25.1298891882781,1.17290241362022,glass,patch_ffd,glass,13,5.97665369649805e-09,3.51681178794612,leading_edge,1,1,R,1,1,2,2.08012570783519,4.93080915523801,1.84333530260707,0.0206140972351246,0.010631858988094,0.309699495383557,2.84696856556679e-08,6.73061338488342e-09,9.46303501945525e-09,0.0880756568077635,9.96108949416347e-10,1.69291771299597,72.0827821569182,7.91542790772632,0.990637724930013,4,113.95183602797,0.0965821972680872,-5.83418526870902,-4.49797654214859,-4.63422780843029,-0.586087444482015,-0.476037917239687,-0.488078770628701,4.98054474708173e-10,-9.60395658006397,0.0880756568077627,0.223962828256663,0.1358871714489,0.657385141298469,3.83193846946022,29.1602235199921,-2.42006071539454e-09,0.54839648920914,0,,21,0,2,1,0,1,2.58133014279895,dielectric,0.00201080023496352,0.000690384222867362,0.343338045651207,0,A,1,54.472350511533,54.472350511533,glass,1.17290241362022
575,A,2.5,2,2.7,4.08854254960312,3.6263877769826,0.65,2,3.06122600162386,47.9586823264765,47.9586823264765,28.9787376810381,35.5881150127785,0.812244042066034,brick,patch_ffd,brick,16,7.47081712062257e-09,3.22221257703396,leading_edge,1,1,R,1,1,2,4.15415297335402,8.34565767675626,2.35497226683397,0.0280061507229796,0.0175348070667911,0.344477949176993,2.3158467652919e-08,4.6041816134566e-09,4.98054474708171e-09,0.1385428635041,9.96108949416347e-10,1.66834565574134,103.270714267402,9.64702746156838,0.994058887846,3,151.904714404592,0.160823861843716,-8.41992807095424,-10.6927449587963,-10.438908767807,-0.748431725420381,-0.842882970041153,-0.834210053027993,4.98054474708173e-10,-11.8869808305199,0.138542863504098,0.1745383908272,0.0359955273231027,0.837160060416775,6.95012806500345,72.8947320635104,4.90840193593162e-10,0.103517525583364,0,,22,0,2,1,0,1,3.06122600162386,dielectric,0.00169557532011853,0.000464799572114728,0.274124992620344,0,A,2,47.9586823264765,47.9586823264765,brick,0.812244042066034
576,A,2.5,2,2.7,0.3,2,0.2,2,3.33016516106934,41.3477772196937,41.3477772196937,29.5588772637368,28.283031779505,1.18940313112923,glass,patch_ffd,glass,20,9.46303501945525e-09,4.40573224428656,leading_edge,1,1,R,1,1,2,2.63060916320731,6.94637309210741,3.53944373827982,0.0229988750275506,0.0235448517427216,0.431278305354514,1.53217328202095e-08,4.06163216777514e-09,7.47081712062257e-09,0.151975352153284,1.99221789883269e-09,1.67077191948271,82.4720399688932,8.53184814717022,0.997353647176947,3,130.128927411657,0.179211008240357,-10.2282880723659,-5.11216549753379,-6.39956711543337,-0.826685472448033,-0.528859012420319,-0.627194189053007,-4.98054474708173e-10,-8.01089048351493,0.151975352153283,0.2262123659377,0.0742370137844175,0.511846358038202,10.5397135384412,18.0681539218338,-1.09004941574884e-09,0.135095488036832,0,,18,0,2,1,0,1,3.33016516106934,dielectric,0.00155864319233699,0.000637703493850475,0.409140139953596,0,A,2,41.3477772196937,41.3477772196937,glass,1.18940313112923
577,B,2.5,2,2.7,4.05555555555556,1.78571428571429,1.2,1,2.17155968229443,46.3106697646876,46.3106697646876,17.4327761958673,33.070422757307,1.030226014045,glass,patch_ffd,glass,11,4.98054474708171e-09,2.3385582571516,leading_edge,1,1,R,1,1,2,4.99840588637431,11.3329856937581,5.70047756099002,0.00495018069547748,0.0118137642899841,0.41322196723868,1.04981684693295e-07,4.09814930383606e-08,1.14552529182879e-08,0.0833217667553022,4.98054474708173e-09,1.6521098051424,43.9928138661892,6.13793161903825,0.880529749083834,5,71.1237446853419,0.0908953258990063,-15.0636676248741,-10.5451260492375,-11.1590888663519,-0.939558380316736,-0.837890993354336,-0.857742056450289,0,-15.1182248096379,0.0833217667553011,0.204746433750983,0.121424666995682,0.737977983446852,32.0897816848815,124.519797175427,-5.55031717361143e-09,0.573052105253066,0,,18,0,2,1,0,1,2.17155968229443,dielectric,0.00239023559885506,0.000594857466213857,0.248869804507471,0,B,1,46.3106697646876,46.3106697646876,glass,1.030226014045
578,A,2.5,2,2.7,4.5,2.21428571428571,1.2,1,2.50916686717861,53.2869327643463,53.2869327643463,39.8629996459425,25.5611420425872,0.864246656297355,drywall,patch_ffd,drywall,13,5.97665369649805e-09,2.89233816539474,leading_edge,1,1,R,1,1,2,4.06423962503329,10.1483480424279,3.03601691721867,0.00737517882000316,0.018526558139122,0.396841210072946,6.33874536483612e-09,3.63080932242291e-09,9.46303501945525e-09,0.128779513108532,1.49416342412452e-09,1.65593418078679,75.5237644606914,8.19570530159924,0.99963601933878,2,120.935645727296,0.147815065240281,-9.92068480383142,-8.3152277462787,-8.55831635220099,-0.815140502864174,-0.743081736551078,-0.755356492487257,0,-9.64608374390102,0.12877951310853,0.176231534972684,0.0474520218641539,0.722744876632988,9.81902759115704,45.8811763146549,1.24210764739052e-10,0.0730401140874486,0,,21,0,2,1,0,1,2.50916686717861,dielectric,0.0020686305584351,0.000441956476126452,0.213646885532228,0,A,1,53.2869327643463,53.2869327643463,drywall,0.864246656297355
579,C,2.5,2,2.7,3.94468502148907,0.494862218782561,1.2,2,2.56954364659622,54.2844741752328,54.2844741752328,20.8477586830509,29.7212718558847,1.16085461895956,glass,patch_ffd,glass,14,6.47470817120623e-09,2.67899215699359,leading_edge,1,1,R,1,1,2,3.4268045584261,9.62212507504164,4.97929592199839,0.000968874999261238,0.010144748573055,0.305636675749031,4.73163992941123e-08,1.15614995749056e-08,7.96887159533074e-09,0.0688116214393798,1.99221789883269e-09,1.69726766955728,72.3166229293738,7.94225715412811,0.97276140264009,2,111.640935686134,0.073896563814236,-13.7171433799038,-7.65806760585303,-8.48267002745279,-0.918483823024052,-0.707253764872675,-0.751591813641662,-4.98054474708173e-10,-9.98392660957771,0.0688116214393788,0.123023107403117,0.0542114859637384,0.67400255694555,23.535007334678,78.8612840776109,-2.13618992783291e-09,0.220071607843871,0,,20,0,2,1,0,1,2.56954364659622,dielectric,0.00202002377524672,0.000727321792155501,0.360056055313837,0,C,2,54.2844741752328,54.2844741752328,glass,1.16085461895956
580,C,2.5,2,2.7,0.502086360418651,2.41147334753225,0.65,2,2.89196632534934,44.857741582454,44.857741582454,31.0476596598765,22.6014592241848,1.18760189318449,wood,patch_ffd,wood,15,6.9727626459144e-09,3.57327536508271,leading_edge,1,1,R,1,1,2,3.29918342265121,8.84331008363056,2.4732145851985,0.0148404388530053,0.0148478029734976,0.310215488321812,1.72846715718911e-08,4.28593967576002e-09,4.48249027237354e-09,0.123514402724426,9.96108949416347e-10,1.70183267490307,103.532752911839,9.5224714828315,0.996839483704515,4,158.60919319258,0.140920059734412,-8.4899473299626,-9.29332809416468,-9.20155898000825,-0.751956132320858,-0.789436330242413,-0.785422092284306,4.98054474708173e-10,-12.2334412178677,0.123514402724424,0.205930432924267,0.0824160301998429,0.798903055091974,7.06308988290342,60.2866940021194,-2.21684881151409e-10,0.107550816112153,0,,17,0,2,1,0,1,2.89196632534934,dielectric,0.00179481317336277,0.000583544373054077,0.325128198140392,0,C,2,44.857741582454,44.857741582454,wood,1.18760189318449
581,C,2.5,2,2.7,0.5,0.928571428571429,0.2,1,3.37608637088471,42.2257715803606,42.2257715803606,32.5596852400916,32.7117062303961,1.08030173600456,wood,patch_ffd,wood,20,9.46303501945525e-09,1.54093141888511,leading_edge,1,1,R,1,1,2,6.9616522242727,16.0821449686266,13.2744484377579,0.0194831370188461,0.0138834148514281,0.307956154449603,3.38754836268818e-08,6.83171350597069e-09,4.98054474708171e-09,0.115171148401163,1.49416342412452e-09,1.71296971224446,97.2045057719118,9.20249516908366,0.987856616136255,3,150.491385336614,0.130162062632852,-20.9668300937088,-16.0355076185184,-16.9870228256216,-0.984118751107801,-0.951382606909593,-0.960760606122435,-4.98054474708173e-10,-19.0492951191271,0.115171148401156,0.165748388082153,0.0505772396809972,0.696340867415131,124.93468017379,308.166830870315,-1.04737281869393e-09,0.103975848508011,0,,16,0,2,1,0,1,3.37608637088471,dielectric,0.00153744267398537,0.000597222518418959,0.388451893865308,0,C,1,42.2257715803606,42.2257715803606,wood,1.08030173600456
582,B,2.5,2,2.7,4.5,2.21428571428571,0.2,1,3.2087253493166,38.8194160580634,38.8194160580634,14.1541948345205,30.7881452871798,1.04936235037074,brick,patch_ffd,brick,18,8.46692607003891e-09,4.52933599567338,leading_edge,1,1,R,1,1,2,3.60242977634528,8.05372450064392,3.74395243724805,0.0381002997115149,0.0129521254213262,0.321152041769306,1.05364204063465e-07,3.89868773438987e-08,5.47859922178988e-09,0.10200564803552,2.49027237354087e-09,1.69555971762516,98.8311895973096,9.31591490198513,0.877614472613576,2,129.095998516183,0.113592750124062,-10.7226099383317,-6.53879949514781,-7.20333453226597,-0.843875652646576,-0.636820650756871,-0.680107772702138,0,-11.4666064574523,0.10200564803552,0.229377999018474,0.127372350982955,0.646569287593788,11.8103017492363,39.6293692607883,-8.93084626642246e-10,0.179321081672257,0,,21,0,2,1,0,1,3.2087253493166,dielectric,0.00161763276460044,0.00061214423509107,0.378419780117566,0,B,1,38.8194160580634,38.8194160580634,brick,1.04936235037074
583,A,2.5,2,2.7,3.61111111111111,1.35714285714286,0.2,1,2.81030838296387,27.1792208194277,27.1792208194277,16.0328357078545,30.9074769933543,0.989937981721732,concrete,patch_ffd,concrete,22,1.04591439688716e-08,2.32695149417293,leading_edge,1,1,R,1,1,2,8.77249787761888,15.8327582032559,23.4647200888994,0.00456095263994327,0.00537662436454238,0.30014775371965,1.44335238044592e-07,9.48869964621262e-08,1.29494163424125e-08,0.03024416860047,9.96108949416347e-09,1.94790314342295,50.6884427268697,6.23237610467695,0.652376894841895,33,61.3525496322361,0.0311874057584395,-26.7018750188987,0.0878654714817979,-14.4083658426021,-0.995735035901676,0.0101155411984951,-0.930058663770948,-3.48638132295721e-09,-20.6864114259895,0.0302441686004697,0.170356161720556,0.140111993120086,0.0325011586960688,467.937124414664,30.7293422349413,-2.31824508962569e-09,0.937797870753422,0,,22,0,2,1,0,1,2.81030838296387,dielectric,0.00184696430083035,0.000656909500605619,0.355669841756166,0,A,1,27.1792208194277,27.1792208194277,concrete,0.989937981721732
584,A,2.5,2,2.7,4.54192354235161,2.46735398766313,0.65,2,2.93093355479007,45.6182403865379,45.6182403865379,27.9699473242761,31.2228895362251,1.03994364134102,glass,patch_ffd,glass,15,6.9727626459144e-09,2.70259009346224,leading_edge,1,1,R,1,1,2,4.83966959719668,7.48140924554399,2.71277292680569,0.0223822658768297,0.0136605697644721,0.367327450262768,2.57856541525534e-08,6.82462183393806e-09,1.29494163424125e-08,0.113770220279315,1.99221789883269e-09,1.65151268985472,57.6943874072337,7.15406880875504,0.992133576184648,4,104.077094532852,0.128375532940421,-9.4443250510474,-9.90652726213167,-9.85587640504456,-0.795897197647431,-0.81459285351567,-0.812621606184883,4.98054474708173e-10,-13.1717174953472,0.113770220279313,0.205757393255016,0.0919871729757033,0.812294631724158,8.79898353646849,76.2071057326629,3.12691468095101e-10,0.220676096087145,0,,21,0,2,1,0,1,2.93093355479007,dielectric,0.0017709508457384,0.00061746872824999,0.348665085615369,0,A,2,45.6182403865379,45.6182403865379,glass,1.03994364134102
585,C,2.5,2,2.7,1.5791712457649,3.60150010229186,0.2,2,3.10849291012011,36.462282459641,36.462282459641,15.588526816486,36.5171677426313,0.903422021518001,drywall,patch_ffd,drywall,16,7.47081712062257e-09,2.92265011685612,leading_edge,1,1,R,1,1,2,4.77954101788143,9.91101159351819,2.75200589752511,0.00454337401412264,0.0111031328607963,0.347001318293177,1.19598955308383e-07,5.62688495416582e-08,7.96887159533074e-09,0.0934110884253829,7.4708171206226e-09,1.67963322236423,64.0021614472069,7.29541412293941,0.802654857068179,10,94.7930292172619,0.103035772038223,-10.2465961932279,-13.1538211475531,-12.9409195582509,-0.827351621585555,-0.907714946656111,-0.903302369440184,4.98054474708173e-10,-13.7964037042186,0.0934110884253819,0.109177272212158,0.015766183786776,0.903759568796004,10.584238545229,200.109929637461,4.44055629816817e-10,0.37738085963577,0,,14,0,2,1,0,1,3.10849291012011,dielectric,0.00166979285709806,0.00138691790241227,0.830592786714037,0,C,2,36.462282459641,36.462282459641,drywall,0.903422021518001
586,B,2.5,2,2.7,0.944444444444444,1.78571428571429,1.2,1,2.17155968229443,46.3106697646876,46.3106697646876,35.7372138501452,23.0013072346371,1.11934112345672,brick,patch_ffd,brick,11,4.98054474708171e-09,2.5914226410465,leading_edge,1,1,R,1,1,2,5.16457430438871,13.4047332023598,4.9510297203576,0.0113365190210749,0.0230895305669897,0.440937637419352,1.71997293016505e-08,5.02995095976307e-09,7.47081712062257e-09,0.15200486711029,1.49416342412452e-09,1.64689262760254,73.3214098363554,7.88923821540724,0.997248896904348,4,122.082629954413,0.179252051355889,-14.2888823019391,-13.2131770886095,-13.3933314464799,-0.92817777701329,-0.908910592135993,-0.912449846845663,0,-13.8939106669964,0.152004867110287,0.186815359323915,0.0348104922136281,0.777279035622167,26.8465343570606,116.813367986539,-2.12053458211647e-09,0.760389224751044,0,,20,0,2,1,0,1,2.17155968229443,dielectric,0.00239023559885506,0.000527693295555881,0.220770411004107,0,B,1,46.3106697646876,46.3106697646876,brick,1.11934112345672
587,C,2.5,2,2.7,3.40439537083739,3.45754023553278,0.65,2,2.67298606898522,39.9207727695368,39.9207727695368,20.6683807458698,31.8546878447848,1.14459756606353,glass,patch_ffd,glass,14,6.47470817120623e-09,4.58569473475204,leading_edge,1,1,R,1,1,2,3.61408247707517,9.17088429281568,3.32223010712051,0.0108072865080246,0.0135235215420031,0.34716179790042,5.46598725408004e-08,1.27088684118259e-08,9.96108949416342e-09,0.103931716031959,2.49027237354087e-09,1.66774084331553,77.9883136556201,8.33073343337951,0.967762639256981,3,115.350386523663,0.115986379488536,-10.4569417460265,-8.3197457770344,-8.59487197876679,-0.834840296384411,-0.743314588424481,-0.757158090761496,0,-10.4285941925994,0.103931716031958,0.159571407139653,0.0556396911076945,0.738022615825912,11.1094913360645,58.4827693123195,-3.28092046746712e-11,0.186809087172114,0,,17,0,2,1,0,1,2.67298606898522,dielectric,0.00194185047123313,0.000694601666864931,0.357700902904146,0,C,2,39.9207727695368,39.9207727695368,glass,1.14459756606353
588,C,2.5,2,2.7,0.3,0.3,0.2,2,3.73898381916798,48.038517637999,48.038517637999,39.3540554359215,24.3517103788074,0.921900145978311,brick,patch_ffd,brick,26,1.24513618677043e-08,0.652585585080389,leading_edge,1,1,R,1,1,2,0.920384554951339,-1.82859392602757,0.197610993305709,3.09421200459514e-05,0.0126325295264517,0.38137617892281,5.20580399963021e-09,9.76511224542933e-09,1.64357976653697e-08,0.0684270209755094,1.49416342412452e-09,1.63596790973806,50.681958400543,6.74424025872615,0.999927693642397,3,89.2845492297007,0.073453204972909,14.4535580873335,1.64022158119163,1.93489076968801,0.930757625890347,0.186624426601013,0.219149505272145,7.96887159533077e-09,1.18259020053577,0.0684270209754954,0.0776191332333488,0.00919211225785338,0.388902559094948,0.0358627997548353,9.32365503639235,7.26501112668689e-09,0.379125345408039,0,,9,1,2,0,0,1,3.73898381916798,dielectric,0,0.000278263155993213,278263155.993213,1,C,2,48.038517637999,48.038517637999,brick,0.921900145978311
589,A,2.5,2,2.7,3.38086910043078,0.413635266191943,0.65,2,2.73769674010173,41.5130627420328,41.5130627420328,18.4850568097858,28.4466272584813,0.992461600654222,concrete,patch_ffd,concrete,14,6.47470817120623e-09,1.9830582841927,leading_edge,1,1,R,1,1,2,4.74787685537295,10.9643971607027,3.82037571405175,0.00839647034109403,0.016754562693523,0.492425937692782,1.01323737483709e-07,3.98006851969405e-08,1.09571984435798e-08,0.11351380347856,6.47470817120625e-09,1.61004114670049,49.886349531426,6.5657273606203,0.870368417561676,6,71.0304179991813,0.128049149466722,-12.9974269210638,-13.2393429753698,-13.2029427860645,-0.904492688999458,-0.909432971256074,-0.908705493599024,4.98054474708173e-10,-15.8697902400181,0.113513803478558,0.209587125500347,0.0960733220217893,0.850796101449194,19.9408052540449,164.195846220701,-5.04515871828575e-09,0.758561902125119,0,,23,0,2,1,0,1,2.73769674010173,dielectric,0.00189595114083588,0.000648460379742054,0.342023782034891,0,A,2,41.5130627420328,41.5130627420328,concrete,0.992461600654222
590,C,2.5,2,2.7,4.62444033254422,0.980093397441484,0.2,2,3.43561584064386,43.3084522619235,43.3084522619235,32.3347247994791,33.9301099509778,1.06806465110811,concrete,patch_ffd,concrete,23,1.09571984435798e-08,3.44481108686631,leading_edge,1,1,R,1,1,2,3.00344945946858,8.75440070149545,6.98059803248977,0.00171490749824454,0.0215074489961175,0.396509175417903,1.42412613685373e-08,3.69962474137563e-09,5.47859922178988e-09,0.154043996027596,9.96108949416347e-10,1.64986278312895,92.5301289461814,9.07394873637003,0.997966222266686,3,140.629208748581,0.18209457147209,-14.800574265271,-4.41796156556467,-8.71042925110005,-0.935904648132523,-0.468882240602348,-0.762778128279683,-1.99221789883269e-09,-7.38100388399981,0.154043996027595,0.129659625047746,-0.0243843709798487,0.277301055816137,30.2035107340562,15.1768630245873,-1.60303829025578e-09,0.0780137319490741,0,,19,0,2,1,0,1,3.43561584064386,dielectric,0.00151080315681796,0.000586207061399149,0.38801021744872,0,C,2,43.3084522619235,43.3084522619235,concrete,1.06806465110811
591,A,2.5,2,2.7,4.5,2.64285714285714,0.2,1,3.26546555733213,40.0407024618274,40.0407024618274,27.3726009399527,32.7032557330875,1.16320502522688,concrete,patch_ffd,concrete,18,8.46692607003891e-09,3.3906569588674,leading_edge,1,1,R,1,1,2,3.37193457233869,7.80545434416788,2.89192142182643,0.006582198785551,0.0200759965709639,0.460823560927177,2.63112338621704e-08,6.53056541360683e-09,8.46692607003891e-09,0.139737195237398,9.96108949416347e-10,1.62664713451446,67.9449938887415,7.87025003105974,0.992916667659652,3,97.1853664172338,0.162435472583241,-9.61084776530176,-8.88802786443964,-8.99619530336281,-0.802818064772357,-0.771195895636614,-0.77619439220925,0,-9.22372976601119,0.139737195237397,0.160981981287508,0.0212447860501116,0.744901192536545,9.14291698522477,47.6371399148608,-2.96253353554382e-09,0.293709399395735,0,,21,0,2,1,0,1,3.26546555733213,dielectric,0.00158952503602555,0.000633834669454587,0.398757273455365,0,A,1,40.0407024618274,40.0407024618274,concrete,1.16320502522688
592,C,2.5,2,2.7,3.74787991530513,0.33460553626043,0.65,2,2.92117151206093,45.4305549154907,45.4305549154907,24.9445916755431,29.3072048674391,1.15212092820697,concrete,patch_ffd,concrete,17,7.96887159533074e-09,3.39650338427488,leading_edge,1,1,R,1,1,2,4.91063838226407,9.05386530317975,5.1250112155364,0.0602452209903619,0.0157676935021753,0.366403927502142,3.29073525324557e-08,7.03669209527147e-09,7.96887159533074e-09,0.0977875810725191,1.99221789883269e-09,1.714340058829,77.0346405443087,8.2287227697029,0.988556231250645,3,120.737184316919,0.108386427653884,-13.7427602165562,-6.91604736966462,-8.30040263355649,-0.918943801001478,-0.661929122283927,-0.742316409316005,-4.98054474708173e-10,-11.0541177173825,0.0977875810725181,0.205672080648483,0.107884499575965,0.570262052870297,23.6742386728049,45.2620272736518,-2.46243125969549e-09,0.366371228705409,0,,18,0,2,1,0,1,2.92117151206093,dielectric,0.0017768690527851,0.000685959380252512,0.386049483600001,0,C,2,45.4305549154907,45.4305549154907,concrete,1.15212092820697
