EL_db,L_m,P_lin,case_id,incidence_deg,link_id,los_flag_ray,material_class,n_bounce,parity,ray_index,run_id,scenario_id,surface_seq,tau_s
2.734077561556049,7.874007874011811,7.642619853611525e-08,26,47.428185672417506,B1_26,0.0,101|105,2.0,even,9.0,step1_B1,B1,101|105,2.6264863120778746e-08
2.734077561556049,7.874007874011811,7.642619853611528e-08,26,47.42818567241751,B1_26,0.0,101|106,2.0,even,10.0,step1_B1,B1,101|106,2.6264863120778746e-08
2.7239601688117006,9.219544457292887,5.5876186884773814e-08,26,45.0,B1_26,0.0,101|104,2.0,even,11.0,step1_B1,B1,101|104,3.0753090050360397e-08
2.7239601688117006,10.44030650891055,4.357317325876857e-08,26,16.699244233993618,B1_26,0.0,103,1.0,odd,12.0,step1_B1,B1,103,3.4825113942361253e-08
2.734865156172276,10.862780491200215,4.0148856543965556e-08,26,48.478937457419825,B1_26,0.0,103|105,2.0,even,13.0,step1_B1,B1,103|105,3.6234335458833376e-08
2.734865156172276,10.862780491200215,4.0148856543965556e-08,26,48.478937457419825,B1_26,0.0,103|106,2.0,even,14.0,step1_B1,B1,103|106,3.6234335458833376e-08
2.7239601688117006,12.206555615733702,3.1875677081917966e-08,26,45.0,B1_26,0.0,101|103,2.0,even,15.0,step1_B1,B1,101|103,4.071668679448134e-08
2.7239601688117006,13.152946437965905,2.7453617833559402e-08,26,8.74616226255517,B1_26,0.0,102,1.0,odd,16.0,step1_B1,B1,102,4.3873506777698544e-08
2.7335734859757963,13.490737563232042,2.6038320434777546e-08,26,46.3264025197328,B1_26,0.0,105|102,2.0,even,17.0,step1_B1,B1,105|102,4.5000256688352185e-08
2.7335734859757963,13.490737563232042,2.6038320434777546e-08,26,46.3264025197328,B1_26,0.0,106|102,2.0,even,18.0,step1_B1,B1,106|102,4.5000256688352185e-08
2.7239601688116863,14.317821063276352,2.3168175049784288e-08,26,44.999999999999986,B1_26,0.0,102|104,2.0,even,19.0,step1_B1,B1,102|104,4.77591102818082e-08
2.7239601688116863,14.317821063276352,2.3168175049784294e-08,26,12.094757077012058,B1_26,0.0,103|104,2.0,even,20.0,step1_B1,B1,103|104,4.77591102818082e-08
2.7239601688116863,16.401219466856727,1.7656044182921106e-08,26,44.99999999999999,B1_26,0.0,103|102,2.0,even,21.0,step1_B1,B1,103|102,5.4708579316083816e-08
2.7239601688116863,17.11724276862369,1.6209815307869558e-08,26,6.709836807756896,B1_26,0.0,101|102,2.0,even,22.0,step1_B1,B1,101|102,5.7096975964030723e-08
2.7239601688116863,18.248287590894655,1.4262690345963302e-08,26,9.462322208025574,B1_26,0.0,104|103,2.0,even,23.0,step1_B1,B1,104|103,6.086973539172441e-08
2.7239601688117006,23.08679276123039,8.910836557609332e-09,26,4.969740728110289,B1_26,0.0,102|101,2.0,even,24.0,step1_B1,B1,102|101,7.700925138427061e-08
2.7239601688117006,4.242640687119285,2.6385977140032085e-07,27,nan,B1_27,1.0,NA,0.0,even,0.0,step1_B1,B1,,1.4151926020498103e-08
2.732192518991056,5.196152422706632,1.7557338722011753e-07,27,54.735610317245346,B1_27,0.0,105,1.0,odd,1.0,step1_B1,B1,105,1.7332498813918233e-08
2.732192518991056,5.196152422706632,1.7557338722011753e-07,27,54.735610317245346,B1_27,0.0,106,1.0,odd,2.0,step1_B1,B1,106,1.7332498813918233e-08
2.7239601688117006,5.830951894845301,1.3969046721193453e-07,27,30.96375653207352,B1_27,0.0,104,1.0,odd,3.0,step1_B1,B1,104,1.944996192948023e-08
