case_id,anchor_height,tag_height,tag_x,tag_y,eps_r,tan_delta,xpol_coupling_db,ar_edge_db,snr_db,slab_size_m,material_name,antenna_type,slab_placement_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,tx_height,rx_height,incidence_deg,los_blockage,num_slabs,slab_tilt_deg,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,xpr_fp_db,xpr_late_db,xpr_all_db,s3_fp,s3_late,s3_all,delta_tau_l_given_r_s,delta_p_l_given_r_db,f_r_fp,f_l_fp,delta_f_l_minus_r_fp,lambda_l_late_fraction,gamma_anchor_linear,gamma_delay_linear,cp_phase_slope_delay_s,cp_phase_residual_circvar,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,slab_placement_results
1135,2.8303486405649,1.40420042385069,-0.361152021044237,0.334821452929957,7.90985734271884,0.0178341452282247,22.3625933769901,9.78392973844065,34.4374965292348,2.34917533638088,brick,ideal,wall_x,1.50878591048684,19.0508936626112,19.0508936626112,2.8303486405649,1.40420042385069,19.0508936626112,0,1,0,6,2.49027237354086e-09,0.0779106163004016,leading_edge,1,1,R,1,1,2,0.148077971116552,-16.59104773538,0.00230078337034539,0.0330660266121373,0.0156373669204023,0.307134767578494,5.51984758713907e-09,2.61633263193553e-09,4.98054474708171e-09,0.133833394057502,9.96108949416347e-10,1.68861316761921,121.381034497338,10.6776938715211,0.999785156987241,1,170.411452775764,0.154512299526804,54.322554180251,15.9574939693538,16.5823166902505,0.99999260801658,0.95052318666868,0.957010587896835,1.1455252918288e-08,14.4380437006914,0.133833394053847,0.185693410353191,0.0518600162993434,0.0214941817104793,3.69610739735626e-06,0.164131993720042,1.12039294340215e-08,0.00226387870630151,0,,2,0,1,1,1,0,1.50878591048684,dielectric,0.00344020925804094,0.000508892329085869,0.147924818205874,0,19.0508936626112,19.0508936626112,wall_x
1136,2.10426431346596,0.149457877871131,-1.71025498811183,1.47844979340353,7.20992275321313,0.00565907203972791,34.5958039313168,14.2401907604183,19.6102943038027,2.71950291397347,ceramic_tile,ideal,wall_y,2.98865423169346,49.1503899758493,49.1503899758493,2.10426431346596,0.149457877871131,49.1503899758493,0,1,0,16,7.47081712062257e-09,0.0393934683364938,leading_edge,1,1,R,1,1,2,0.316176080372529,-10.0384189691258,0.0253453613010699,0.00395196795305697,0.0169255840214859,0.319992551333782,2.35555924205982e-08,4.14062737555538e-09,4.98054474708171e-09,0.141054153288569,9.96108949416347e-10,1.68190235811779,121.771474588743,10.6797627683014,0.994141624236333,1,169.924906460569,0.164217748800591,35.6980094732257,9.28249971365432,9.93728441781874,0.999461591992913,0.788966137184035,0.81578076703313,4.98054474708173e-09,7.46457076284116,0.141054153273545,0.204126939592463,0.0630727863189181,0.0919566507349036,0.000269276871324087,0.718065151958469,4.65191316364727e-09,0.0158506225192327,0,,2,0,1,1,0,1,2.98865423169346,dielectric,0.00173674799935535,0.00054604719656429,0.314407845448488,0,49.1503899758493,49.1503899758493,wall_y
1137,2.31106640070059,0.393570862356362,1.98226337117297,1.02938197725018,5.81251337221851,0.00465932177401013,27.5088572816991,8.84607025885126,33.6956009523397,1.89688514295246,wood,ideal,wall_y,2.94377045085916,49.3547240158159,49.3547240158159,2.31106640070059,0.393570862356362,49.3547240158159,0,1,0,16,7.47081712062257e-09,0.0397593174617034,leading_edge,1,1,R,1,1,2,0.23323610100282,-12.649851000452,0.00135709735287299,0.475659812958435,0.0228670323320143,0.372511697634357,4.62666741696883e-09,2.42407417750018e-09,4.48249027237354e-09,0.172732580205588,9.96108949416347e-10,1.66025881068755,121.249362332089,10.6668258758054,0.999796677964147,1,169.403777521096,0.208798964001888,54.1171687367907,11.8394158214847,12.6641515152601,0.999992250429743,0.877101608380215,0.897266252640876,7.4708171206226e-09,13.8078697396636,0.172732580187582,0.144981197597217,-0.027751382590365,0.0513623828848753,3.87510189183422e-06,0.313453135192567,7.60014953225815e-09,0.00122730255477965,0,,2,0,1,1,0,1,2.94377045085916,dielectric,0.00176322826263292,0.000413786861355537,0.234675719601757,0,49.3547240158159,49.3547240158159,wall_y
1138,2.83577916405501,0.849782051021101,-1.35552756671134,0.248168779855946,2.39623679976895,0.017917287660666,22.9703476094242,14.0426059794467,26.5674972554874,1.65011543576012,ceramic_tile,patch_ffd,ceiling,2.41727682742142,34.756278253142,34.756278253142,2.83577916405501,0.849782051021101,34.756278253142,0,1,0,12,5.47859922178988e-09,4.81107733813011,leading_edge,1,1,R,1,1,2,4.58993500365648,12.1320654867444,3.18151943066267,0.0110601798267912,0.01874244321525,0.350132146599379,3.62754579135618e-08,6.52153869895542e-09,4.98054474708171e-09,0.14107936217926,1.49416342412452e-09,1.68147579877706,112.935056309971,10.2671065461751,0.985757062950309,1,157.164822228502,0.16425191800864,-10.8113118339604,-11.5740835265765,-11.4732877875684,-0.846790254643307,-0.869862819431497,-0.86701032035307,4.98054474708173e-10,-14.1801282377516,0.14107936217926,0.230480752666344,0.0894013904870849,0.820176285959764,12.05399989631,87.4290534387252,7.2064204902424e-11,0.00719066657212197,0,,2,0,1,1,1,0,2.41727682742142,dielectric,0.00214726720530202,0.000342974666019036,0.159726123126253,0,34.756278253142,34.756278253142,ceiling
1139,2.3134156481145,1.17553254247545,-0.0437500486303506,1.88482863814154,3.55642023272924,0.00206225665328314,36.6510992771112,9.97966124942963,20.6460660491733,3.60491348653491,metal_pec,ideal,floor,2.2021060428627,58.8871779933881,58.8871779933881,2.3134156481145,1.17553254247545,58.8871779933881,0,1,0,11,4.98054474708171e-09,0.053139867971779,leading_edge,1,1,R,1,1,2,0.560326341031355,-5.04533805609293,0.0324606725677041,0.00295695052531741,0.0213237235345721,0.359914100985713,2.20927122305157e-08,3.78848406590492e-09,4.48249027237354e-09,0.16504267685238,9.96108949416347e-10,1.66337730994456,121.804033722401,10.6931643860614,0.995190840860515,1,169.222627360066,0.197666003131995,32.7204113053913,4.112286264661,4.89572394802163,0.998931543987164,0.440978163054843,0.51067394250955,5.97665369649808e-09,3.87946699141474,0.165042676842759,0.191030844225204,0.0259881673824448,0.244550532206096,0.000534513735039308,1.96169556767501,5.88039794960599e-09,0.00681972331096714,0,,2,0,1,1,0,1,2.2021060428627,PEC,0.00235707961225651,0.0013089799540282,0.555339729392963,0,58.8871779933881,58.8871779933881,floor
1140,2.68273173288018,0.155935460178458,1.5850126193111,-0.469960200585357,5.99936611928342,0.00117302162087544,32.7758143492313,5.26501119031689,33.0643683433307,3.42574549062182,glass,patch_ffd,wall_x,3.01957397611798,33.1956844770693,33.1956844770693,2.68273173288018,0.155935460178458,33.1956844770693,0,1,0,18,8.46692607003891e-09,2.40153877576113,leading_edge,1,1,R,1,1,2,7.43576026689277,15.5808453911453,11.7411429695773,0.00377290043563128,0.0187506518021221,0.364566581666801,2.52844051975272e-08,6.89960029555324e-09,7.96887159533074e-09,0.106201215857245,1.99221789883269e-09,1.6103497692376,88.9989258826714,8.9493864856014,0.992360106394078,2,145.029306900001,0.11882004959215,-21.1444196657948,-13.9203239208135,-15.5634873134128,-0.98475020906629,-0.922064458711013,-0.945951544194248,-9.96108949416347e-10,-14.5493704812268,0.106201215857243,0.128393299745689,0.0221920838884462,0.594826976694781,130.149338944624,207.256363062079,-4.07201648314428e-09,0.0771733350202558,0,,2,0,1,1,0,1,3.01957397611798,dielectric,0.00171896409848239,0.000515614802387292,0.299956702320024,0,33.1956844770693,33.1956844770693,wall_x
1141,2.34779718868925,1.41188562476653,1.74933166842661,-0.281529012875251,9.9842665842288,0.0028522732359641,30.5149888812935,6.82625078441488,29.6226521750918,3.91467998284174,wood,patch_ffd,floor,2.00383390697308,62.1563475344551,62.1563475344551,2.34779718868925,1.41188562476653,62.1563475344551,0,1,0,10,4.48249027237354e-09,1.33693540576341,leading_edge,1,1,R,1,1,2,7.08065085205917,13.5509024243005,4.96882538475166,0.0143066387922652,0.0262586146079359,0.456503582349047,3.50427376331922e-08,6.93387518245912e-09,1.04591439688716e-08,0.16967056114166,1.49416342412452e-09,1.64653632841687,82.6913797646192,8.55475697785772,0.988036722223895,2,129.531842750784,0.204341256856974,-14.0898481782523,-12.6932936465055,-12.9629985512727,-0.9249360376659,-0.897918243163065,-0.903769127241567,0,-13.9250746993539,0.169670561141648,0.21993353709935,0.0502629759577022,0.742041457056381,25.6439438821239,90.8944245353465,-1.73063750907807e-09,0.7271847568712,0,,2,0,1,1,0,1,2.00383390697308,dielectric,0.00259030413628402,0.000649044447915292,0.250566888584131,0,62.1563475344551,62.1563475344551,floor
1142,2.08672099040004,0.301918276865893,1.08984342544157,1.74134766367084,8.2254896106869,0.0391248124999402,39.7044223956896,11.4322909260936,16.4655138336975,3.31904488867199,glass,patch_ffd,wall_x,2.72131789837001,49.0151316025648,49.0151316025648,2.08672099040004,0.301918276865893,49.0151316025648,0,1,0,15,6.9727626459144e-09,3.84464391982746,leading_edge,1,1,R,1,1,2,3.4578409086862,7.94023987534583,2.83553436787307,0.0122379074172445,0.0251336415031468,0.444103598641674,6.89546561885136e-08,1.7735040797685e-08,9.46303501945525e-09,0.169628595424175,2.98832684824904e-09,1.64040310295773,86.2304391954597,8.67512571542893,0.949210957978621,2,131.002609347804,0.204280391267598,-8.8461981414975,-6.89343579091752,-7.290078120964,-0.769236989317484,-0.660463962922962,-0.685438786294714,-4.98054474708173e-10,-5.05435184690517,0.169628595424173,0.129828811118191,-0.0397997843059827,0.637341476655494,7.66690027177518,23.8889983283641,-2.94836410674766e-09,0.809977410229955,0,,2,0,1,1,0,1,2.72131789837001,dielectric,0.00190736233380433,0.000542375786669474,0.28435907381461,0,49.0151316025648,49.0151316025648,wall_x
1143,2.19230972676923,1.0844811788957,1.2626428545894,-1.56666135822383,5.5337149559997,0.00288051940456373,37.6107708062298,8.86456108455982,36.4535866312275,1.6973820608818,drywall,patch_ffd,ceiling,2.29694990826551,61.1639997477147,61.1639997477147,2.19230972676923,1.0844811788957,61.1639997477147,0,1,0,12,5.47859922178988e-09,1.75231802211611,leading_edge,1,1,R,1,1,2,4.9271521305612,12.5539085705397,4.54182441392496,0.00474751850037503,0.0216138461138293,0.414241365798436,1.21140218833345e-08,3.30968760043566e-09,5.97665369649805e-09,0.144806612838092,1.49416342412452e-09,1.65426800182719,90.8956764862557,9.21959754088008,0.99850709139001,1,129.484635831708,0.169326160622751,-13.1336401095072,-10.8954489521403,-11.300180593363,-0.907305035102184,-0.84950867130939,-0.861975582755663,0,-13.1446068093024,0.144806612838086,0.220868787334972,0.0760621744968858,0.724813854532032,20.5761449632617,72.5290793061,-1.42930706667509e-10,0.179702063651923,0,,2,0,1,1,0,1,2.29694990826551,dielectric,0.00225975291798072,0.000736781913184462,0.326045342091134,0,61.1639997477147,61.1639997477147,ceiling
1144,2.14653068594179,1.39612915811745,1.31862519946434,-0.405418114107824,2.04545307913312,0.0360898333449175,33.1849205543593,9.64128646949549,38.6810545086373,3.68546578346878,concrete,ideal,wall_x,1.57042628508002,61.4560317528734,61.4560317528734,2.14653068594179,1.39612915811745,61.4560317528734,0,1,0,7,2.98832684824903e-09,0.0741629363997621,leading_edge,1,1,R,1,1,2,0.0741142459616256,-22.6026257143547,0.000734083667677482,0.068594260033468,0.0275264736049787,0.411022739596003,4.07386583144984e-09,2.2951614153225e-09,4.48249027237354e-09,0.19605697918313,9.96108949416347e-10,1.64858931119746,121.391428004435,10.6781721124128,0.999902497525683,1,167.498913091605,0.243869247081616,64.8021772595098,21.6416777892968,22.5911445494256,0.999999338221006,0.986388798061102,0.989047062665111,7.4708171206226e-09,21.973219643407,0.196056979177322,0.216109381909433,0.0200524027321106,0.00547627599533253,3.30965156285355e-07,0.0280858750774995,7.36745254778287e-09,0.002862930021303,0,,2,0,1,1,1,0,1.57042628508002,dielectric,0.00330517854099345,0.000243894101631208,0.0737915058464286,0,61.4560317528734,61.4560317528734,wall_x
1145,2.91725353293632,0.997467541657651,1.40460741849338,0.900515335385534,9.79759842867394,0.00984967932472255,25.0339369752338,6.78364483652874,27.8463809138373,3.73899445209099,drywall,ideal,wall_y,2.54350705162399,40.9939272786325,40.9939272786325,2.91725353293632,0.997467541657651,40.9939272786325,0,1,0,13,5.97665369649805e-09,0.0461419868208692,leading_edge,1,1,R,1,1,2,0.276845826603287,-11.1625879411173,0.00318355439751522,0.163285484105025,0.0169637341227463,0.319868302616317,9.80496429103622e-09,2.79278881111405e-09,4.98054474708171e-09,0.141167276497013,9.96108949416347e-10,1.68269760387282,121.461071864321,10.6764720661585,0.999005881838569,1,170.440249065957,0.164371096528813,50.1651770391942,10.4997280645898,11.161666153816,0.999980747121595,0.836326941043233,0.85782045360597,7.4708171206226e-09,10.0067574830421,0.14116727648602,0.168032967352557,0.0268656908665374,0.071087772209491,9.62680768702781e-06,0.542109632542431,7.3353492365285e-09,0.00339001524652072,0,,2,0,1,1,0,1,2.54350705162399,dielectric,0.00204070173673961,0.000566392991101463,0.277548149690105,0,40.9939272786325,40.9939272786325,wall_y
1146,2.05498818323951,0.280232957651312,-1.38964304550251,1.9657259733327,5.95005687342244,0.00284255542791284,38.8767895343397,10.627008993088,28.4326435826452,1.42476801091744,ceramic_tile,ideal,floor,2.99080967413523,53.601135806087,53.601135806087,2.05498818323951,0.280232957651312,53.601135806087,0,1,0,16,7.47081712062257e-09,0.0325257054410899,leading_edge,1,1,R,1,1,2,0.135980054276365,-17.9478303311669,0.0122290526928142,0.775570052790842,0.0232612203926167,0.377708518485125,9.54479756640719e-09,2.61970159023614e-09,4.48249027237354e-09,0.177024462976176,9.96108949416347e-10,1.65505428271331,119.562493581106,10.5608526295753,0.999141145548933,1,167.614679725341,0.215102946578899,28.4358411389596,16.1635568793167,16.9556496633877,0.997136985095661,0.952761774441461,0.960481738267365,1.49416342412452e-09,16.1933420446605,0.177024462948893,0.193194702431923,0.0161702394830302,0.0195054017717022,0.00143356003811417,0.11240582363699,1.41519356541741e-09,0.0270106234370409,0,,2,0,1,1,0,1,2.99080967413523,dielectric,0.00173549634486833,0.000665645792255159,0.383547792666576,0,53.601135806087,53.601135806087,floor
1147,2.5252204835337,0.479076353143162,-1.62905826907963,-1.94872578902648,5.34105333372926,0.0108080111443042,21.1509859759463,12.2612298364157,12.37552150916,1.82622657751346,concrete,ideal,wall_x,3.26160525618984,51.1456599145254,51.1456599145254,2.5252204835337,0.479076353143162,51.1456599145254,0,1,0,18,8.46692607003891e-09,0.0358759354699581,leading_edge,1,1,R,1,1,2,0.307339729671136,-10.4881616717414,0.045634136222228,0.00418384685583473,0.0197396820109181,0.350369819841327,4.89917851561339e-08,9.60964091499562e-09,4.48249027237354e-09,0.155820300542502,9.96108949416347e-10,1.66641488493859,120.829809145222,10.6146020803061,0.974281866992441,1,165.302677162712,0.184581909091912,29.5192647208239,8.87728304906002,9.57898189170549,0.997768388919354,0.770694097244884,0.801510059254242,4.98054474708173e-09,9.4414626854285,0.155820300523034,0.142537663313004,-0.0132826372100303,0.0984133580133013,0.00111705235352417,0.701169985929878,4.83456837718283e-09,0.121249694995122,0,,2,0,1,1,0,1,3.26160525618984,dielectric,0.00159140633214519,0.000443405073972575,0.278624676184914,0,51.1456599145254,51.1456599145254,wall_x
1148,2.3413361790824,1.05311754657512,-1.82642252392045,-0.0693532361032942,5.17860805634613,0.0346512579027719,29.5357839963399,11.5362019260913,33.8743726479365,1.63387630305237,brick,ideal,ceiling,2.23609846661118,54.8232253997775,54.8232253997775,2.3413361790824,1.05311754657512,54.8232253997775,0,1,0,12,5.47859922178988e-09,0.0592180790558687,leading_edge,1,1,R,1,1,2,0.0734185339141288,-23.10312341201,0.0054157273412698,0.431325767100861,0.0294274975795678,0.446141784549385,3.80916636879731e-09,2.44368300230369e-09,4.98054474708171e-09,0.192417187427191,1.49416342412452e-09,1.64660548931933,107.946757656471,10.049817912993,0.999865918922239,1,151.984971750736,0.23826310371092,44.9615386138131,23.7677052623119,24.6888507763915,0.999936194107545,0.991635512574874,0.993228700061647,1.99221789883269e-09,25.9807902311389,0.192417187419079,0.166825977096833,-0.0255912103222459,0.00337746964837973,3.19040736077377e-05,0.0176124779256103,2.20498413437544e-09,0.022837779928518,0,,2,0,1,1,0,1,2.23609846661118,dielectric,0.0023212480734468,0.000702204660828489,0.302511682771498,0,54.8232253997775,54.8232253997775,ceiling
1149,2.80961498760217,0.524491584016895,0.0468365330895328,1.55855979827699,4.47407843999817,0.0339786056334912,27.6502405835655,7.37640580584122,25.1260531660531,2.25372126793421,metal_pec,patch_ffd,wall_y,2.76642210720819,34.307834210449,34.307834210449,2.80961498760217,0.524491584016895,34.307834210449,0,1,0,15,6.9727626459144e-09,2.12324816272667,leading_edge,1,1,R,1,1,2,11.7889183798646,19.007030545891,7.72369240029897,0.00505716719754135,0.0256917627790298,0.430971294151927,7.9251231307625e-08,2.35778293040627e-08,4.48249027237354e-09,0.171863927483484,5.97665369649808e-09,1.6525183702723,106.976132102522,9.80626638518147,0.91834206877715,2,142.196966016064,0.207531024413933,-17.9283679136587,-18.0526883697228,-18.0203849157229,-0.968285971956213,-0.969167144750189,-0.968940525306075,0,-17.7564993893692,0.171863927483478,0.168260831977653,-0.0036030955058253,0.818465870761524,62.0635754385545,306.656187256043,1.52813368923283e-09,0.786006472002956,0,,2,0,1,1,0,1,2.76642210720819,PEC,0.00187626437922618,0.00125747774631747,0.670202856399207,0,34.307834210449,34.307834210449,wall_y
1150,2.64941972176127,1.20097547432284,-1.83780676251707,0.285336104254522,8.99789396950202,0.0380416656905586,27.4038283912509,7.39197268280999,34.5559538154558,1.45526360565225,wood,ideal,floor,2.3573165096529,52.0883064523713,52.0883064523713,2.64941972176127,1.20097547432284,52.0883064523713,0,1,0,12,5.47859922178988e-09,0.0496405385400507,leading_edge,1,1,R,1,1,2,0.0215479701961614,-33.6357109737642,0.00423097725009741,0.00383705217493335,0.0200847195721739,0.362156383178512,4.5693383215013e-09,2.8946606540653e-09,4.48249027237354e-09,0.15411341624244,9.96108949416347e-10,1.66324976109214,105.411114191376,9.75360460037196,0.999824562667332,2,157.422425136672,0.182191583601958,49.7196749413937,32.2387926208347,32.9365928910001,0.999978667111655,0.998806310364321,0.998983400545908,6.47470817120625e-09,34.2643324441102,0.154113416232863,0.111072213772122,-0.043041202460741,0.000504746345117289,1.06667595628193e-05,0.00327682762664532,4.47192080730194e-09,0.962960073321059,0,,2,0,1,1,0,1,2.3573165096529,dielectric,0.00220188474326802,0.000608199483663181,0.276217674663795,0,52.0883064523713,52.0883064523713,floor
1151,2.77201110809799,0.163092499126357,1.86196567743839,-0.816090811180988,6.61707787953421,0.0047793404813612,32.8450178012842,5.12325908301181,25.8783418477478,2.80243718865455,metal_pec,ideal,wall_x,3.30747285768018,37.9269397812306,37.9269397812306,2.77201110809799,0.163092499126357,37.9269397812306,0,1,0,19,8.96498054474708e-09,0.0372954608015444,leading_edge,1,1,R,1,1,2,0.0532470264821106,-28.4705782446959,0.00245826885582019,0.361174267624697,0.0196377306007854,0.442883096560295,9.20895242382182e-09,3.64978378552218e-09,7.47081712062257e-09,0.127812509082469,1.49416342412452e-09,1.64225848498732,72.7581734995405,8.28704646425704,0.99907930755278,1,102.921522640797,0.146542469839841,51.1945197185893,28.9687538116501,29.5145294939826,0.999984809970236,0.997467180407252,0.997765956399364,3.48638132295721e-09,36.0030865800814,0.127812509073269,0.0297328344088318,-0.0980796746644373,0.00110416432832623,7.59535414195572e-06,0.0086485991279811,2.51744781378992e-08,0.930864729805644,0,,2,0,1,1,0,1,3.30747285768018,PEC,0.00156933691703796,0.00119820767566991,0.763512068480151,0,37.9269397812306,37.9269397812306,wall_x
1152,2.77267627706417,0.479504205560873,0.0220989956023923,1.63949565799396,9.36450038835829,0.0107297543649212,27.3346214709158,8.04097402747549,31.3035300973517,4.67276035960761,drywall,ideal,floor,2.8190552544621,35.5652070769811,35.5652070769811,2.77267627706417,0.479504205560873,35.5652070769811,0,1,0,15,6.9727626459144e-09,0.0442867695012772,leading_edge,1,1,R,1,1,2,0.037045493467889,-29.3255119111758,0.00487472496180585,0.0616410159477873,0.0139670371771181,0.318845106200821,5.56345682424439e-09,3.03803161406372e-09,5.97665369649806e-09,0.112322850580479,9.96108949416347e-10,1.6832228940321,98.9461625877846,9.5930243878085,0.999716244796013,1,141.233555551337,0.126535701244457,48.5837092028774,29.7401010462478,30.2417688688055,0.999972289568757,0.997878910267368,0.998110083970081,2.98832684824904e-09,28.834834948579,0.112322850572611,0.13850576277153,0.0261829121989186,0.000941322026293139,1.38557194029607e-05,0.00838843068934993,2.74950857002369e-09,0.165142368812577,0,,2,0,1,1,0,1,2.8190552544621,dielectric,0.00184123360102388,0.000724433257960653,0.393449944405647,0,35.5652070769811,35.5652070769811,floor
1153,2.60129273106679,1.30842257799211,-1.38760758799302,-0.526854968662793,2.43605845499938,0.00224978170076218,31.5266574203194,8.00946674148691,10.2173540704438,4.43418183230369,ceramic_tile,ideal,floor,1.96838619406148,48.9424068319984,48.9424068319984,2.60129273106679,1.30842257799211,48.9424068319984,0,1,0,10,4.48249027237354e-09,0.0601727875369757,leading_edge,1,1,R,1,1,2,0.185412141888077,-14.8573949199531,0.034182188844511,0.00154441228538171,0.0335613964054723,0.464754445042208,6.16707018508749e-08,1.39322741253157e-08,4.48249027237354e-09,0.220417516847265,2.98832684824904e-09,1.63556554497703,118.491322879584,10.4625981332448,0.957877286335919,2,159.729831212312,0.282737903442709,30.3615850788965,12.9055486001322,13.9140780660688,0.998161464477443,0.902550133325646,0.92195667108703,-4.48249027237356e-09,25.5520415502309,0.220417516837807,0.00654107145479821,-0.213876445383008,0.0382980811565181,0.000920113689296451,0.180807862942989,-1.95327622300306e-08,0.983981133432115,0,,2,0,1,1,1,0,1.96838619406148,dielectric,0.00263695166797965,0.00027285827464664,0.10347488653658,0,48.9424068319984,48.9424068319984,floor
1154,2.00384634521888,0.921785290029512,-1.59450323792856,-0.899795321299287,7.11501271409601,0.00676474314144942,34.1731132837271,6.9717416232217,38.2532994721165,1.17865535287786,ceramic_tile,ideal,ceiling,2.1267177347157,59.4164732250607,59.4164732250607,2.00384634521888,0.921785290029512,59.4164732250607,0,1,0,11,4.98054474708171e-09,0.0651165262762324,leading_edge,1,1,R,1,1,2,0.082979606184903,-22.2179460202213,0.00254011419278224,0.58459537168495,0.0218609273581045,0.383115316184179,2.79800275958741e-09,2.60186330006283e-09,4.98054474708171e-09,0.155016606785295,9.96108949416347e-10,1.66320975621042,108.108597885081,10.0599935058277,0.999938350280823,1,153.109686296321,0.183455211108399,42.3486381378953,23.3699384369123,24.0924708207841,0.999883549850791,0.990836912392893,0.992235854457496,1.99221789883269e-09,23.2351798423265,0.15501660677985,0.190871737296969,0.0358551305171189,0.00387255869389136,5.82285782517563e-05,0.0250789315563395,1.96400483835663e-09,0.0189126233226824,0,,2,0,1,1,0,1,2.1267177347157,dielectric,0.00244063383350326,0.000861401217022652,0.352941602791028,0,59.4164732250607,59.4164732250607,ceiling
1155,2.24390613346083,1.26297061916139,0.548657886561736,-0.836196481172041,8.01388918704778,0.0291947350651455,24.3845397421505,11.3854891219091,33.4517317964543,4.24951396678485,brick,patch_ffd,wall_y,1.40088704570526,45.5549767924644,45.5549767924644,2.24390613346083,1.26297061916139,45.5549767924644,0,1,0,5,1.99221789883268e-09,4.58253961576245,leading_edge,1,1,R,1,1,2,5.38492267929872,13.914921948101,4.37713395242857,0.0130593449264298,0.0147620952437923,0.309523450591534,2.19420654366389e-08,4.31926292018231e-09,4.98054474708171e-09,0.122714437083245,9.96108949416347e-10,1.69287770151246,110.088143982506,10.0323536780432,0.995537595641028,2,158.399571027501,0.139879695130569,-13.2568273505128,-13.6221085040253,-13.5790251590518,-0.90978043976017,-0.916755441472676,-0.915960393312244,4.98054474708173e-10,-17.030757382363,0.122714437083244,0.21947185024837,0.0967574131651261,0.848725884515144,21.1681417497865,164.595429859622,7.88205047702164e-11,0.0141968056219887,0,,2,0,1,1,1,0,1.40088704570526,dielectric,0.00370518042376888,0.000576471623401771,0.155585304214521,0,45.5549767924644,45.5549767924644,wall_y
1156,2.53652000013023,1.02780870402546,-1.68146262421637,1.10125530860645,2.71039525994917,0.0132261055425207,28.5431487364907,14.1965355278598,26.367165685779,4.23569238799183,metal_pec,patch_ffd,floor,2.51322294800215,53.1079418170071,53.1079418170071,2.53652000013023,1.02780870402546,53.1079418170071,0,1,0,13,5.97665369649805e-09,4.41387261061203,leading_edge,1,1,R,1,1,2,2.59695233784899,5.62016629063302,1.73174239985227,0.0176759878984853,0.0203973039711955,0.387721909118525,2.11467970563233e-08,4.3902745610521e-09,8.46692607003891e-09,0.146940094408418,1.49416342412452e-09,1.66093694504521,89.3082182735508,8.92709706271195,0.995215283907404,2,139.484258373099,0.172250616217296,-5.15018321410663,-5.13207271170145,-5.13358641280947,-0.532004464994881,-0.530507887146447,-0.530633100180927,0,-4.76966580624627,0.146940094408417,0.147502708365921,0.000562613957504204,0.652282596212785,3.27354504563403,18.9152903772266,-3.93543482084607e-11,0.0262378384333586,0,,2,0,1,1,0,1,2.51322294800215,PEC,0.00206529200355452,0.00126934485455406,0.614607935521674,0,53.1079418170071,53.1079418170071,floor
