scenario_id,case_id,link_id,xpd_early_ex_db,xpd_late_ex_db,l_pol_db,rho_early_linear,rho_early_db,ds_ns,early_energy_fraction,EL_proxy_db,LOSflag,material,stress_flag,claim_caution_early,claim_caution_late
A6_on,89,A6_on_89,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.374999999999998,0.5000000000000003,-43.18130024575239,1,PEC,0,0,0
A6_on,90,A6_on_90,-17.062864817442932,-33.06286481744283,15.999999999999893,0.15848931924611329,-7.999999999999919,6.124999999999999,0.5000000000000004,-39.54048283164168,1,PEC,0,0,0
A6_on,91,A6_on_91,-17.062864817442932,-33.06286481744283,15.999999999999893,0.15848931924611329,-7.999999999999919,6.124999999999999,0.5000000000000004,-39.54048283164168,1,PEC,0,0,0
A6_on,92,A6_on_92,-17.062864817442932,-33.06286481744283,15.999999999999893,0.15848931924611329,-7.999999999999919,6.124999999999999,0.5000000000000004,-39.54048283164168,1,PEC,0,0,0
A6_on,93,A6_on_93,-17.062864817442932,-33.06286481744283,15.999999999999893,0.15848931924611329,-7.999999999999919,6.124999999999999,0.5000000000000004,-39.54048283164168,1,PEC,0,0,0
A6_on,94,A6_on_94,-17.062864817442932,-33.06286481744283,15.999999999999893,0.15848931924611329,-7.999999999999919,6.124999999999999,0.5000000000000004,-39.54048283164168,1,PEC,0,0,0
A6_on,95,A6_on_95,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.75,0.5000000000000002,-39.54048283164168,1,PEC,0,0,0
A6_on,96,A6_on_96,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.75,0.5000000000000002,-39.54048283164168,1,PEC,0,0,0
A6_on,97,A6_on_97,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.75,0.5000000000000002,-39.54048283164168,1,PEC,0,0,0
A6_on,98,A6_on_98,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.75,0.5000000000000002,-39.54048283164168,1,PEC,0,0,0
A6_on,99,A6_on_99,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.75,0.5000000000000002,-39.54048283164168,1,PEC,0,0,0
B1,0,B1_0,-32.25096115549107,-23.47635821335903,-8.774602942132042,5.2337097481595425,7.188096338048194,nan,nan,4.828499581480273,1,PEC,0,0,0
B1,1,B1_1,-31.83222113540581,-23.785435259786833,-8.046785875618975,4.752647801769995,6.76935631796293,nan,nan,9.709665971691521,1,PEC,0,0,0
B1,2,B1_2,-33.065395228214804,-26.244168416102024,-6.82122681211278,6.313250780206646,8.002530410771927,6.203365199767386,0.5723740108742715,-0.29033402830847166,0,PEC,0,0,0
B1,3,B1_3,-32.42093439702431,-23.775295648237233,-8.645638748787078,5.442606775218842,7.358069579581431,nan,nan,9.709665971691521,1,PEC,0,0,0
B1,4,B1_4,-32.09615880611845,-23.725483875967633,-8.370674930150821,5.050442126701577,7.033293988675576,nan,nan,4.828499581480273,1,PEC,0,0,0
B1,5,B1_5,-31.035111335464475,-22.17809742415109,-8.857013911313382,3.955711881750922,5.972246518021597,nan,nan,4.190098339356254,1,PEC,0,0,0
B1,6,B1_6,-32.45633011372291,-22.177861084004093,-10.278469029718822,5.4871461734403315,7.393465296280038,nan,nan,7.1241628680622995,1,PEC,0,0,0
B1,7,B1_7,-30.948626546239808,-22.857541479208564,-8.091085067031248,3.8777175559381254,5.885761728796933,nan,nan,9.709665971691521,1,PEC,0,0,0
B1,8,B1_8,-31.903222843797245,-22.14996470268676,-9.75325814111049,4.830986263797148,6.840358026354369,nan,nan,7.1241628680622995,1,PEC,0,0,0
B1,9,B1_9,-32.50056278361211,-22.56646530635731,-9.934097477254804,5.543318043580613,7.437697966169235,nan,nan,4.190098339356254,1,PEC,0,0,0
B1,10,B1_10,-31.71836722584142,-22.27487329356608,-9.443493932275338,4.629672184910735,6.655502408398543,nan,nan,2.99319454262681,1,PEC,0,0,0
B1,11,B1_11,-32.23471449299776,-21.77364717173689,-10.46106732126087,5.214167370529229,7.171849675554883,nan,nan,4.186482007298061,1,PEC,0,0,0
B1,12,B1_12,-32.05069814834801,-22.64731621011621,-9.403381938231803,4.997851329674769,6.9878333309051355,nan,nan,4.828499581480273,1,PEC,0,0,0
B1,13,B1_13,-30.971667981583643,-22.150189688585527,-8.821478292998117,3.8983454062978806,5.908803164140766,nan,nan,4.186482007298061,1,PEC,0,0,0
B1,14,B1_14,-31.643977460785976,-22.030033499106978,-9.613943961678999,4.551046410211183,6.581112643343098,nan,nan,2.99319454262681,1,PEC,0,0,0
B1,15,B1_15,-31.990053056873972,-21.71608898480095,-10.273964072073023,4.92854610891776,6.927188239431095,nan,nan,2.000173157050753,1,PEC,0,0,0
B1,16,B1_16,-32.101642890030945,-21.734749314325484,-10.366893575705463,5.056823636082106,7.038778072588066,nan,nan,2.4992860345072074,1,PEC,0,0,0
B1,17,B1_17,-31.273153083037148,-22.744583598786644,-8.528569484250504,4.178581013108634,6.21028826559427,nan,nan,2.719965928331341,1,PEC,0,0,0
B1,18,B1_18,-31.92564431771003,-22.108236139220345,-9.817408178489686,4.855991859528996,6.862779500267151,nan,nan,2.4992860345072074,1,PEC,0,0,0
B1,19,B1_19,-31.972149012012608,-21.63274193958335,-10.339407072429253,4.908269712410116,6.909284194569728,nan,nan,2.000173157050753,1,PEC,0,0,0
B1,20,B1_20,-32.06702709621781,-22.11747299143725,-9.949554104780553,5.016678017766059,7.004162278774926,nan,nan,1.3262778191967897,1,PEC,0,0,0
B1,21,B1_21,-33.132795966127276,-21.772982636903464,-11.359813329223815,6.41199411184768,8.0699311486844,nan,nan,1.5558195528281615,1,PEC,0,0,0
B1,22,B1_22,-32.15086403990163,-22.477478667414985,-9.673385372486642,5.1144616002928265,7.0879992224587465,nan,nan,1.647866231852646,1,PEC,0,0,0
B1,23,B1_23,-33.01765043465505,-21.66530366213573,-11.352346772519322,6.244225258626154,7.954785617212176,nan,nan,1.5558195528281615,1,PEC,0,0,0
B1,24,B1_24,-31.92120688871311,-22.176913015746667,-9.744293872966445,4.851032755677947,6.858342071270234,nan,nan,1.3262778191967897,1,PEC,0,0,0
B2,0,B2_0,-32.25096115549107,-24.044469233460394,-8.20649192203068,5.2337097481595425,7.188096338048194,nan,nan,4.828499581480273,1,PEC,0,0,0
B2,1,B2_1,-32.582503257547145,-23.994042673048227,-8.588460584498915,5.6488994449993015,7.519638440104265,nan,nan,9.709665971691521,1,PEC,0,0,0
B2,2,B2_2,-33.136591484225235,-25.743223309286638,-7.393368174938599,6.417600325696445,8.073726666782356,6.563790625951421,0.5202829040652179,-0.29033402830847166,0,PEC,0,0,0
B2,3,B2_3,-31.376175864844413,-24.09564774340564,-7.280528121438776,4.278889830362395,6.313311047401536,nan,nan,9.709665971691521,1,PEC,0,0,0
B2,4,B2_4,-32.36844214100625,-24.108197307782348,-8.260244833223897,5.377219097145054,7.305577323563368,nan,nan,4.828499581480273,1,PEC,0,0,0
