stage,feature_a,feature_b,pair_type,pearson,spearman,abs_pearson,abs_spearman
stage2,rise_time_fp,kurtosis_total,cir_cir,-0.3702860537153757,-0.3795576311656208,0.3702860537153757,0.3795576311656208
stage2,rise_time_fp,cp_phase_residual_circvar,cp_cir,0.3519818840210398,0.37927094392036936,0.3519818840210398,0.37927094392036936
stage2,delta_p_l_given_r_db,f_l_fp,cp_cp,-0.5323188082543864,-0.3723576778078327,0.5323188082543864,0.3723576778078327
stage2,max_excess_delay,xpr_all_db,cp_cir,-0.11286772463001368,-0.3717827066214226,0.11286772463001368,0.3717827066214226
stage2,max_excess_delay,s3_all,cp_cir,-0.08213616422765137,-0.3717827066214226,0.08213616422765137,0.3717827066214226
stage2,kurtosis_total,xpr_late_db,cp_cir,0.3217550073198211,0.3620941260421309,0.3217550073198211,0.3620941260421309
stage2,kurtosis_total,s3_late,cp_cir,0.2144504619981318,0.3620941260421309,0.2144504619981318,0.3620941260421309
stage2,max_excess_delay,cp_phase_slope_delay_s,cp_cir,-0.048972840179118564,-0.3611409298539303,0.048972840179118564,0.3611409298539303
stage2,kurtosis_total,energy_concentration_50ns,cir_cir,0.48812071688012015,0.36002829633123,0.48812071688012015,0.36002829633123
stage2,rms_delay_spread,kurtosis_total,cir_cir,-0.42584669555980337,-0.35935280578535694,0.42584669555980337,0.35935280578535694
stage2,num_significant_peaks,s3_late,cp_cir,-0.15762120688634443,-0.354890426631126,0.15762120688634443,0.354890426631126
stage2,num_significant_peaks,xpr_late_db,cp_cir,-0.1903572471229699,-0.354890426631126,0.1903572471229699,0.354890426631126
stage2,peak_to_avg_ratio,s3_late,cp_cir,0.24248939465689417,0.3514094544149643,0.24248939465689417,0.3514094544149643
stage2,peak_to_avg_ratio,xpr_late_db,cp_cir,0.3246469713318645,0.3514094544149643,0.3246469713318645,0.3514094544149643
stage2,xpr_late_db,delta_f_l_minus_r_fp,cp_cp,-0.4352560207179525,-0.35070556877230713,0.4352560207179525,0.35070556877230713
stage2,s3_late,delta_f_l_minus_r_fp,cp_cp,-0.43016966559276526,-0.35070556877230713,0.43016966559276526,0.35070556877230713
stage2,s3_all,cp_phase_slope_delay_s,cp_cp,0.4869191483479595,0.34600302798727733,0.4869191483479595,0.34600302798727733
stage2,xpr_all_db,cp_phase_slope_delay_s,cp_cp,0.4696124600336139,0.34600302798727733,0.4696124600336139,0.34600302798727733
stage2,mean_excess_delay,xpr_late_db,cp_cir,-0.2323249843334473,-0.3451572327044025,0.2323249843334473,0.3451572327044025
stage2,mean_excess_delay,s3_late,cp_cir,-0.20193557830210657,-0.3451572327044025,0.20193557830210657,0.3451572327044025
stage2,mean_excess_delay,max_excess_delay,cir_cir,0.48369400149349745,0.34067962011245734,0.48369400149349745,0.34067962011245734
stage2,gamma_delay_linear,cp_phase_slope_delay_s,cp_cp,-0.13426157289311832,-0.33663404522721635,0.13426157289311832,0.33663404522721635
stage2,k_factor_estimate,xpr_all_db,cp_cir,0.2732273674935469,0.33607205276385116,0.2732273674935469,0.33607205276385116
stage2,xpr_all_db,f_r_fp,cp_cp,0.28235496676537897,0.33607205276385116,0.28235496676537897,0.33607205276385116
stage2,fp_to_total_ratio,xpr_all_db,cp_cir,0.2823549667653785,0.33607205276385116,0.2823549667653785,0.33607205276385116
stage2,k_factor_estimate,s3_all,cp_cir,0.18289092045045421,0.33607205276385116,0.18289092045045421,0.33607205276385116
stage2,fp_to_total_ratio,s3_all,cp_cir,0.1891260421997705,0.33607205276385116,0.1891260421997705,0.33607205276385116
stage2,s3_all,f_r_fp,cp_cp,0.1891260421997579,0.33607205276385116,0.1891260421997579,0.33607205276385116
stage2,rms_delay_spread,s3_late,cp_cir,-0.2511580755891798,-0.3353006114822364,0.2511580755891798,0.3353006114822364
stage2,rms_delay_spread,xpr_late_db,cp_cir,-0.2789492271965806,-0.3353006114822364,0.2789492271965806,0.3353006114822364
stage2,energy_concentration_50ns,xpr_late_db,cp_cir,0.21954830231482272,0.33151028581516767,0.21954830231482272,0.33151028581516767
stage2,energy_concentration_50ns,s3_late,cp_cir,0.1942098707568669,0.33151028581516767,0.1942098707568669,0.33151028581516767
stage2,rise_time_fp,delta_p_l_given_r_db,cp_cir,-0.27847872514744,-0.3284211668089911,0.27847872514744,0.3284211668089911
stage2,max_excess_delay,s3_late,cp_cir,-0.0750165915200064,-0.32690760803795804,0.0750165915200064,0.32690760803795804
stage2,max_excess_delay,xpr_late_db,cp_cir,-0.10394725010527532,-0.32690760803795804,0.10394725010527532,0.32690760803795804
stage2,energy_concentration_50ns,delta_f_l_minus_r_fp,cp_cir,-0.35625412310977267,-0.3251455865994896,0.35625412310977267,0.3251455865994896
stage2,rms_delay_spread,delta_f_l_minus_r_fp,cp_cir,0.3511341499383002,0.32086650312737014,0.3511341499383002,0.32086650312737014
stage2,s3_fp,delta_tau_l_given_r_s,cp_cp,0.32806688732855693,0.3202880284569361,0.32806688732855693,0.3202880284569361
stage2,delta_tau_l_given_r_s,gamma_anchor_linear,cp_cp,-0.11888769356788802,-0.3202880284569361,0.11888769356788802,0.3202880284569361
stage2,xpr_fp_db,delta_tau_l_given_r_s,cp_cp,0.3597644598840666,0.3202880284569361,0.3597644598840666,0.3202880284569361
stage2,delta_tau_l_given_r_s,cp_phase_slope_delay_s,cp_cp,0.39209032917538567,0.31885999375654034,0.39209032917538567,0.31885999375654034
stage2,delta_f_l_minus_r_fp,cp_phase_residual_circvar,cp_cp,0.2571591707851859,0.31640325481883314,0.2571591707851859,0.31640325481883314
stage2,rise_time_fp,delta_f_l_minus_r_fp,cp_cir,0.30491596526448234,0.31049238218214675,0.30491596526448234,0.31049238218214675
stage2,cp_phase_slope_delay_s,cp_phase_residual_circvar,cp_cp,-0.09994138486894115,-0.31034273704864657,0.09994138486894115,0.31034273704864657
stage2,num_significant_peaks,delta_f_l_minus_r_fp,cp_cir,0.3473313906944342,0.3062268948651509,0.3473313906944342,0.3062268948651509
stage2,gamma_delay_linear,cp_phase_residual_circvar,cp_cp,0.20570650012266395,0.3043612152607596,0.20570650012266395,0.3043612152607596
stage2,fp_to_total_ratio,fp_kurtosis,cir_cir,-0.2954399628208989,-0.29050389774143753,0.2954399628208989,0.29050389774143753
stage2,fp_kurtosis,k_factor_estimate,cir_cir,-0.2876180567990701,-0.29050389774143753,0.2876180567990701,0.29050389774143753
stage2,fp_kurtosis,f_r_fp,cp_cir,-0.2954399628209065,-0.29050389774143753,0.2954399628209065,0.29050389774143753
stage2,xpr_fp_db,cp_phase_residual_circvar,cp_cp,-0.13848856884923333,-0.2873827251638582,0.13848856884923333,0.2873827251638582
stage2,s3_fp,cp_phase_residual_circvar,cp_cp,0.06802660935663844,-0.2873827251638582,0.06802660935663844,0.2873827251638582
stage2,gamma_anchor_linear,cp_phase_residual_circvar,cp_cp,0.21183440923075253,0.2873827251638582,0.21183440923075253,0.2873827251638582
stage2,num_significant_peaks,lambda_l_late_fraction,cp_cir,0.11324462919366622,0.2818207655668751,0.11324462919366622,0.2818207655668751
stage2,delta_p_l_given_r_db,cp_phase_residual_circvar,cp_cp,-0.15471775777420127,-0.2787347803310045,0.15471775777420127,0.2787347803310045
stage2,xpr_late_db,f_r_fp,cp_cp,0.22816920575306393,0.26784265165759463,0.22816920575306393,0.26784265165759463
stage2,k_factor_estimate,s3_late,cp_cir,0.15050253091192944,0.26784265165759463,0.15050253091192944,0.26784265165759463
stage2,s3_late,f_r_fp,cp_cp,0.15707625347219,0.26784265165759463,0.15707625347219,0.26784265165759463
stage2,fp_to_total_ratio,xpr_late_db,cp_cir,0.22816920575306432,0.26784265165759463,0.22816920575306432,0.26784265165759463
stage2,k_factor_estimate,xpr_late_db,cp_cir,0.21944551758902564,0.26784265165759463,0.21944551758902564,0.26784265165759463
stage2,fp_to_total_ratio,s3_late,cp_cir,0.15707625347220164,0.26784265165759463,0.15707625347220164,0.26784265165759463
stage2,rise_time_fp,xpr_all_db,cp_cir,-0.20527515543833186,-0.2557360407344697,0.20527515543833186,0.2557360407344697
stage2,rise_time_fp,s3_all,cp_cir,-0.17716295190633716,-0.2557360407344697,0.17716295190633716,0.2557360407344697
stage2,rise_time_fp,gamma_delay_linear,cp_cir,0.043356624686117985,0.25338834992994697,0.043356624686117985,0.25338834992994697
stage2,xpr_fp_db,lambda_l_late_fraction,cp_cp,-0.34330642246190024,-0.24749497221601507,0.34330642246190024,0.24749497221601507
stage2,s3_fp,lambda_l_late_fraction,cp_cp,-0.5296854291214251,-0.24749497221601507,0.5296854291214251,0.24749497221601507
stage2,lambda_l_late_fraction,gamma_anchor_linear,cp_cp,-0.04477614524768238,0.24749497221601507,0.04477614524768238,0.24749497221601507
stage2,rise_time_fp,delta_tau_l_given_r_s,cp_cir,-0.22057214072695874,-0.24444997824252018,0.22057214072695874,0.24444997824252018
stage2,mean_excess_delay,lambda_l_late_fraction,cp_cir,0.13751736981539214,0.24231514689112785,0.13751736981539214,0.24231514689112785
stage2,rms_delay_spread,lambda_l_late_fraction,cp_cir,0.15966245581209987,0.24122125253652577,0.15966245581209987,0.24122125253652577
stage2,rise_time_fp,cp_phase_slope_delay_s,cp_cir,-0.14263839584605872,-0.23934851104194538,0.14263839584605872,0.23934851104194538
stage2,fp_kurtosis,delta_f_l_minus_r_fp,cp_cir,0.1800926320167762,0.23703504160704725,0.1800926320167762,0.23703504160704725
stage2,energy_concentration_50ns,lambda_l_late_fraction,cp_cir,-0.1292981152102115,-0.23662557608095813,0.1292981152102115,0.23662557608095813
stage2,delta_f_l_minus_r_fp,lambda_l_late_fraction,cp_cp,0.30067516016803897,0.23654312330426747,0.30067516016803897,0.23654312330426747
stage2,delta_tau_l_given_r_s,f_l_fp,cp_cp,0.04902922771570919,0.23470986301698257,0.04902922771570919,0.23470986301698257
stage2,xpr_late_db,cp_phase_slope_delay_s,cp_cp,0.3806380223539509,0.2337548235656258,0.3806380223539509,0.2337548235656258
stage2,s3_late,cp_phase_slope_delay_s,cp_cp,0.39868773740694885,0.2337548235656258,0.39868773740694885,0.2337548235656258
stage2,s3_late,delta_tau_l_given_r_s,cp_cp,-0.024076696047590593,-0.22546177587341543,0.024076696047590593,0.22546177587341543
stage2,xpr_late_db,delta_tau_l_given_r_s,cp_cp,-0.06546509781439472,-0.22546177587341543,0.06546509781439472,0.22546177587341543
stage2,skewness_total,lambda_l_late_fraction,cp_cir,-0.16696496137849648,-0.2210487008831698,0.16696496137849648,0.2210487008831698
stage2,max_excess_delay,rise_time_fp,cir_cir,0.09232547595439858,0.22049246273614442,0.09232547595439858,0.22049246273614442
stage2,xpr_late_db,f_l_fp,cp_cp,-0.40036680232845145,-0.21762087772124822,0.40036680232845145,0.21762087772124822
stage2,s3_late,f_l_fp,cp_cp,-0.46543215135849536,-0.21762087772124822,0.46543215135849536,0.21762087772124822
stage2,max_excess_delay,energy_concentration_50ns,cir_cir,-0.4870282537277839,-0.2092757550460023,0.4870282537277839,0.2092757550460023
stage2,rms_delay_spread,max_excess_delay,cir_cir,0.26783527877313673,0.20894359459745662,0.26783527877313673,0.20894359459745662
stage2,peak_to_avg_ratio,lambda_l_late_fraction,cp_cir,-0.17166564450522856,-0.20483636811074252,0.17166564450522856,0.20483636811074252
stage2,kurtosis_total,lambda_l_late_fraction,cp_cir,-0.15618005166872836,-0.2044076103797659,0.15618005166872836,0.2044076103797659
stage2,f_l_fp,gamma_delay_linear,cp_cp,0.13704360565751614,0.2013333843622029,0.13704360565751614,0.2013333843622029
stage2,xpr_all_db,f_l_fp,cp_cp,-0.4093749345170301,-0.2000014650223848,0.4093749345170301,0.2000014650223848
stage2,s3_all,f_l_fp,cp_cp,-0.4862019072084698,-0.2000014650223848,0.4862019072084698,0.2000014650223848
stage2,s3_fp,f_l_fp,cp_cp,-0.5070040002427044,-0.19858801471771365,0.5070040002427044,0.19858801471771365
stage2,f_l_fp,gamma_anchor_linear,cp_cp,0.11525389773261459,0.19858801471771365,0.11525389773261459,0.19858801471771365
stage2,xpr_fp_db,f_l_fp,cp_cp,-0.4088796382231866,-0.19858801471771365,0.4088796382231866,0.19858801471771365
stage2,num_significant_peaks,cp_phase_slope_delay_s,cp_cir,-0.07137377362894669,-0.19396908123269269,0.07137377362894669,0.19396908123269269
stage2,mean_excess_delay,cp_phase_slope_delay_s,cp_cir,-0.0894754197687427,-0.19291431223989167,0.0894754197687427,0.19291431223989167
stage2,s3_all,cp_phase_residual_circvar,cp_cp,0.07433672582376874,-0.18272099924403198,0.07433672582376874,0.18272099924403198
stage2,xpr_all_db,cp_phase_residual_circvar,cp_cp,-0.07101274522318082,-0.18272099924403198,0.07101274522318082,0.18272099924403198
stage2,max_excess_delay,lambda_l_late_fraction,cp_cir,0.08513927722686894,0.18264632537943423,0.08513927722686894,0.18264632537943423
stage2,delta_tau_l_given_r_s,gamma_delay_linear,cp_cp,0.053936004836233384,0.181776500997528,0.053936004836233384,0.181776500997528
stage2,fp_kurtosis,xpr_late_db,cp_cir,0.05440095811813508,0.16667923458341719,0.05440095811813508,0.16667923458341719
stage2,fp_kurtosis,s3_late,cp_cir,0.05489436337604963,0.16667923458341719,0.05489436337604963,0.16667923458341719
stage2,delta_tau_l_given_r_s,delta_f_l_minus_r_fp,cp_cp,0.03433008226702593,0.16353489397202173,0.03433008226702593,0.16353489397202173
stage2,f_l_fp,lambda_l_late_fraction,cp_cp,0.33065468856620084,0.16139698937899924,0.33065468856620084,0.16139698937899924
stage2,k_factor_estimate,lambda_l_late_fraction,cp_cir,-0.1008006341751939,-0.16134294816001832,0.1008006341751939,0.16134294816001832
stage2,fp_to_total_ratio,lambda_l_late_fraction,cp_cir,-0.10455996229076903,-0.16134294816001832,0.10455996229076903,0.16134294816001832
stage2,f_r_fp,lambda_l_late_fraction,cp_cp,-0.10455996229075608,-0.16134294816001832,0.10455996229075608,0.16134294816001832
stage2,f_l_fp,cp_phase_residual_circvar,cp_cp,-0.1814487156430705,-0.15201375145730633,0.1814487156430705,0.15201375145730633
stage2,xpr_late_db,cp_phase_residual_circvar,cp_cp,-0.05347610693400995,-0.13690942005278195,0.05347610693400995,0.13690942005278195
stage2,s3_late,cp_phase_residual_circvar,cp_cp,0.07331958564233149,-0.13690942005278195,0.07331958564233149,0.13690942005278195
stage2,energy_concentration_50ns,cp_phase_slope_delay_s,cp_cir,0.08250486102560475,0.13166893621679368,0.08250486102560475,0.13166893621679368
stage2,fp_kurtosis,skewness_total,cir_cir,-0.09159396063901337,0.1303836671403298,0.09159396063901337,0.1303836671403298
stage2,fp_kurtosis,lambda_l_late_fraction,cp_cir,-0.2186372673441955,-0.12759166369341196,0.2186372673441955,0.12759166369341196
stage2,fp_kurtosis,kurtosis_total,cir_cir,-0.06551649915197522,0.12757665132919918,0.06551649915197522,0.12757665132919918
stage2,rms_delay_spread,cp_phase_slope_delay_s,cp_cir,-0.13225410568612977,-0.12717416523559494,0.13225410568612977,0.12717416523559494
stage2,rise_time_fp,xpr_late_db,cp_cir,-0.07670635469500751,-0.12254526605905693,0.07670635469500751,0.12254526605905693
stage2,rise_time_fp,s3_late,cp_cir,-0.06659429159472424,-0.12254526605905693,0.06659429159472424,0.12254526605905693
stage2,fp_kurtosis,num_significant_peaks,cir_cir,0.07963690215814545,-0.1206218434670634,0.07963690215814545,0.1206218434670634
stage2,f_l_fp,cp_phase_slope_delay_s,cp_cp,-0.28341332221651394,-0.1131653413563885,0.28341332221651394,0.1131653413563885
stage2,fp_kurtosis,xpr_all_db,cp_cir,-0.0545646533463099,0.10714485655743608,0.0545646533463099,0.10714485655743608
stage2,fp_kurtosis,s3_all,cp_cir,-0.026752824316263822,0.10714485655743608,0.026752824316263822,0.10714485655743608
stage2,fp_kurtosis,peak_to_avg_ratio,cir_cir,-0.0601088565057579,0.10422672949801996,0.0601088565057579,0.10422672949801996
stage2,max_excess_delay,fp_kurtosis,cir_cir,0.14638996260966236,-0.08474687929177617,0.14638996260966236,0.08474687929177617
stage2,delta_tau_l_given_r_s,delta_p_l_given_r_db,cp_cp,0.09088795247975505,-0.08284880356795754,0.09088795247975505,0.08284880356795754
stage2,num_significant_peaks,delta_tau_l_given_r_s,cp_cir,-0.03369248701907918,0.0687871029639862,0.03369248701907918,0.0687871029639862
stage2,mean_excess_delay,fp_kurtosis,cir_cir,0.08728569444135763,-0.04894761598471109,0.08728569444135763,0.04894761598471109
stage2,rms_delay_spread,fp_kurtosis,cir_cir,0.04022997992828504,-0.04848960718881546,0.04022997992828504,0.04848960718881546
stage2,fp_kurtosis,cp_phase_residual_circvar,cp_cir,0.05156114400832926,-0.047269210620424634,0.05156114400832926,0.047269210620424634
stage2,fp_kurtosis,delta_tau_l_given_r_s,cp_cir,-0.16237885111580178,-0.04692726279852422,0.16237885111580178,0.04692726279852422
stage2,fp_kurtosis,energy_concentration_50ns,cir_cir,-0.08781310294332385,0.04419114920718009,0.08781310294332385,0.04419114920718009
stage2,fp_kurtosis,gamma_delay_linear,cp_cir,0.09194656650615057,-0.043527329457608385,0.09194656650615057,0.043527329457608385
stage2,max_excess_delay,delta_tau_l_given_r_s,cp_cir,0.031736997663116204,0.04242865648897316,0.031736997663116204,0.04242865648897316
stage2,energy_concentration_50ns,f_l_fp,cp_cir,-0.021650136534063114,-0.03428993533736873,0.021650136534063114,0.03428993533736873
stage2,rise_time_fp,lambda_l_late_fraction,cp_cir,-0.10022546579019317,-0.034138258167077044,0.10022546579019317,0.034138258167077044
stage2,rms_delay_spread,f_l_fp,cp_cir,0.04414637643045569,0.03274448486973441,0.04414637643045569,0.03274448486973441
stage2,fp_kurtosis,cp_phase_slope_delay_s,cp_cir,-0.0938363211711255,-0.03268191689125542,0.0938363211711255,0.03268191689125542
stage2,fp_kurtosis,s3_fp,cp_cir,-0.057012801071612905,-0.02607682231706459,0.057012801071612905,0.02607682231706459
stage2,fp_kurtosis,xpr_fp_db,cp_cir,-0.18985370041864347,-0.02607682231706459,0.18985370041864347,0.02607682231706459
stage2,fp_kurtosis,gamma_anchor_linear,cp_cir,0.2502198455059468,0.02607682231706459,0.2502198455059468,0.02607682231706459
stage2,fp_kurtosis,f_l_fp,cp_cir,-0.03924573796952345,0.025559784641709434,0.03924573796952345,0.025559784641709434
stage2,num_significant_peaks,f_l_fp,cp_cir,0.01702182927029182,-0.02335800849288355,0.01702182927029182,0.02335800849288355
stage2,lambda_l_late_fraction,cp_phase_residual_circvar,cp_cp,-0.04774395539974738,0.022759912872320417,0.04774395539974738,0.022759912872320417
stage2,peak_to_avg_ratio,delta_tau_l_given_r_s,cp_cir,0.02387207875824562,0.02207284256724405,0.02387207875824562,0.02207284256724405
stage2,rise_time_fp,fp_kurtosis,cir_cir,0.09625724982914993,0.02020825202469561,0.09625724982914993,0.02020825202469561
stage2,f_r_fp,f_l_fp,cp_cp,-0.037127723008459124,-0.016211015898373538,0.037127723008459124,0.016211015898373538
stage2,fp_to_total_ratio,f_l_fp,cp_cir,-0.03712772300847207,-0.016211015898373538,0.03712772300847207,0.016211015898373538
stage2,k_factor_estimate,f_l_fp,cp_cir,-0.03901203231426698,-0.016211015898373538,0.03901203231426698,0.016211015898373538
stage2,fp_to_total_ratio,delta_tau_l_given_r_s,cp_cir,-0.0008751196984886527,-0.015533779148656246,0.0008751196984886527,0.015533779148656246
stage2,delta_tau_l_given_r_s,f_r_fp,cp_cp,-0.0008751196984986125,-0.015533779148656246,0.0008751196984986125,0.015533779148656246
stage2,k_factor_estimate,delta_tau_l_given_r_s,cp_cir,-0.003132666350410511,-0.015533779148656246,0.003132666350410511,0.015533779148656246
stage2,fp_kurtosis,delta_p_l_given_r_db,cp_cir,-0.11136544013492629,-0.014878454582454218,0.11136544013492629,0.014878454582454218
stage2,peak_to_avg_ratio,f_l_fp,cp_cir,-0.03787965010430803,-0.014808907171490335,0.03787965010430803,0.014808907171490335
stage2,delta_tau_l_given_r_s,cp_phase_residual_circvar,cp_cp,-0.0049684416520649165,-0.014526342565855669,0.0049684416520649165,0.014526342565855669
stage2,energy_concentration_50ns,delta_tau_l_given_r_s,cp_cir,0.06323670466576206,0.011625599072175275,0.06323670466576206,0.011625599072175275
stage2,lambda_l_late_fraction,cp_phase_slope_delay_s,cp_cp,-0.17309710443448742,0.00983150184959076,0.17309710443448742,0.00983150184959076
stage2,rms_delay_spread,delta_tau_l_given_r_s,cp_cir,-0.08744552913977803,-0.008889873891520442,0.08744552913977803,0.008889873891520442
stage2,mean_excess_delay,f_l_fp,cp_cir,0.02205221478355114,0.0072764534277202815,0.02205221478355114,0.0072764534277202815
stage2,max_excess_delay,f_l_fp,cp_cir,0.010639562924476516,0.006323072019262773,0.010639562924476516,0.006323072019262773
stage2,rise_time_fp,f_l_fp,cp_cir,0.006036629246290586,-0.006134419906155785,0.006036629246290586,0.006134419906155785
stage2,xpr_all_db,delta_tau_l_given_r_s,cp_cp,0.14676204171999754,0.005425353471011441,0.14676204171999754,0.005425353471011441
stage2,s3_all,delta_tau_l_given_r_s,cp_cp,0.179996503549034,0.005425353471011441,0.179996503549034,0.005425353471011441
stage2,mean_excess_delay,delta_tau_l_given_r_s,cp_cir,-0.05701306987831157,-0.0031627651662750104,0.05701306987831157,0.0031627651662750104
stage2,skewness_total,f_l_fp,cp_cir,-0.01834266733808767,0.0029500612552196565,0.01834266733808767,0.0029500612552196565
stage2,skewness_total,delta_tau_l_given_r_s,cp_cir,0.0021476156479583773,-0.0020488980999663316,0.0021476156479583773,0.0020488980999663316
stage2,kurtosis_total,delta_tau_l_given_r_s,cp_cir,-0.007230275593167545,-0.0014215491882784194,0.007230275593167545,0.0014215491882784194
stage2,kurtosis_total,f_l_fp,cp_cir,-0.015029841917463411,-0.0004292350978211084,0.015029841917463411,0.0004292350978211084
