stage,cv_scheme,feature_set,feature_family,n_features,model,n,n_pos,AUC,PR_AUC,accuracy_at_0p5,balanced_accuracy_at_0p5,f1_at_0p5,features
stage1,stratified5,Joint_CIR12_CP_greedy,joint,18,logistic_l1,3000,2120,0.7567533233276158,0.867290030064105,0.7646666666666667,0.6447255574614065,0.8488222698072805,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;s3_fp;s3_all;delta_f_l_minus_r_fp;cp_phase_slope_delay_s;s3_late
stage1,stratified5,CP_phase_delay4_only,cp_only,4,svm_rbf,3000,2120,0.7561631646655231,0.8680835499304198,0.7546666666666667,0.6373177530017153,0.8414476518741921,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage1,stratified5,CP_low_overlap4_only,cp_only,4,knn_15_distance,3000,2120,0.7478521655231561,0.8662190174782052,0.7543333333333333,0.6460548885077187,0.8393285371702638,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage1,stratified5,CP_greedy_only,cp_only,6,knn_15_distance,3000,2120,0.7445567109777016,0.8597833545453999,0.747,0.635548885077187,0.8348923210789645,delta_tau_l_given_r_s;s3_fp;s3_all;delta_f_l_minus_r_fp;cp_phase_slope_delay_s;s3_late
stage1,stratified5,CP_pruned6_only,cp_only,6,svm_rbf,3000,2120,0.7439016938250429,0.8681783592478621,0.7573333333333333,0.643192538593482,0.8426286208387376,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage1,stratified5,Joint_CIR12_CP_ratio_fp6,joint,18,knn_15_distance,3000,2120,0.7368455188679245,0.8767933416418996,0.7123333333333334,0.6113529159519726,0.8078378980182588,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_greedy_only,cp_only,6,svm_rbf,3000,2120,0.7326021119210977,0.8590481648537767,0.756,0.6296204974271011,0.8441890166028098,delta_tau_l_given_r_s;s3_fp;s3_all;delta_f_l_minus_r_fp;cp_phase_slope_delay_s;s3_late
stage1,stratified5,CP_low_overlap4_only,cp_only,4,svm_rbf,3000,2120,0.7195398263293311,0.8530434214631111,0.7526666666666667,0.6359026586620926,0.8399482312338222,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage1,stratified5,Joint_CIR12_CP_pruned6,joint,18,logistic_l2,3000,2120,0.7192854845626072,0.8483892179210285,0.756,0.6173241852487136,0.8466051969823973,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage1,stratified5,Joint_CIR12_CP_pruned6,joint,18,logistic_l1,3000,2120,0.7185484562607203,0.8483611954129815,0.7553333333333333,0.61618782161235,0.8462505236698785,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage1,stratified5,Joint_CIR12_CP_ratio_fp6,joint,18,logistic_l2,3000,2120,0.7171392581475129,0.8383067085525746,0.7093333333333334,0.5344554030874785,0.8231954582319546,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,Joint_CIR12_CP_ratio_fp6,joint,18,logistic_l1,3000,2120,0.717024013722127,0.8391322783050239,0.7076666666666667,0.5302851629502573,0.822649140546006,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_late_energy5_only,cp_only,5,gradient_boosting,3000,2120,0.7153709262435679,0.8557255906502108,0.7453333333333333,0.5981453687821612,0.8411642411642412,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage1,stratified5,Joint_CIR12_CP_low_overlap4,joint,16,logistic_l2,3000,2120,0.704732525728988,0.8347399996220096,0.7506666666666667,0.6135506003430532,0.8427249789739276,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage1,stratified5,Joint_CIR12_CP_phase_delay4,joint,16,logistic_l2,3000,2120,0.7043889365351628,0.8423338596504351,0.7466666666666667,0.6024120926243568,0.8414685022945348,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage1,stratified5,Joint_CIR12_CP_phase_delay4,joint,16,logistic_l1,3000,2120,0.7037682246998285,0.8421663043618253,0.747,0.6019832761578044,0.8418420504271723,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage1,stratified5,Joint_CIR12_CP_low_overlap4,joint,16,logistic_l1,3000,2120,0.7036583404802743,0.8345529510399976,0.7526666666666667,0.6139686963979417,0.8443791946308725,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage1,stratified5,CP16_all_only,cp_only,16,logistic_l2,3000,2120,0.7010093267581475,0.8313627947302338,0.7496666666666667,0.6045347341337908,0.8436393920466375,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage1,stratified5,CP16_all_only,cp_only,16,logistic_l1,3000,2120,0.6997620068610635,0.8301844618591232,0.7503333333333333,0.6053387650085763,0.8440557984592962,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage1,stratified5,CP_late_energy5_only,cp_only,5,extra_trees,3000,2120,0.6954829545454546,0.8429468986500466,0.6583333333333333,0.6279802744425387,0.74368592148037,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage1,stratified5,CIR12_only,cir_only,12,svm_rbf,3000,2120,0.6933876500857633,0.8507887329661679,0.705,0.5031410806174957,0.8260955000982512,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage1,stratified5,CP_greedy_only,cp_only,6,logistic_l2,3000,2120,0.6871360420240138,0.8146162335525313,0.756,0.6100128644939966,0.8480066445182725,delta_tau_l_given_r_s;s3_fp;s3_all;delta_f_l_minus_r_fp;cp_phase_slope_delay_s;s3_late
stage1,stratified5,CP_greedy_only,cp_only,6,logistic_l1,3000,2120,0.6867141938250428,0.8134901206595444,0.7556666666666667,0.6097770154373928,0.8477673935617861,delta_tau_l_given_r_s;s3_fp;s3_all;delta_f_l_minus_r_fp;cp_phase_slope_delay_s;s3_late
stage1,stratified5,CIR12_only,cir_only,12,knn_15_distance,3000,2120,0.684085012864494,0.8480402596445082,0.6743333333333333,0.559541166380789,0.7841837861718577,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage1,stratified5,CP_late_energy5_only,cp_only,5,hist_gradient_boosting,3000,2120,0.6809203473413379,0.8378476094051337,0.71,0.5887650085763293,0.8112798264642083,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage1,stratified5,CIR12_only,cir_only,12,logistic_l1,3000,2120,0.67982525728988,0.8282667551907721,0.7083333333333334,0.5148048885077187,0.826492167360698,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage1,stratified5,Joint_CIR12_CP_late_energy5,joint,17,logistic_l2,3000,2120,0.6794001929674099,0.8279851235716599,0.7073333333333334,0.5160913379073756,0.8253778838504375,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage1,stratified5,CP_late_energy5_only,cp_only,5,random_forest,3000,2120,0.6790509755574614,0.8354083842951172,0.6766666666666666,0.6120390222984562,0.7705771050141911,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage1,stratified5,CIR12_only,cir_only,12,logistic_l2,3000,2120,0.6787634005145797,0.828114912109083,0.708,0.5155660377358491,0.8260524225575854,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage1,stratified5,Joint_CIR12_CP_late_energy5,joint,17,logistic_l1,3000,2120,0.6786771012006861,0.827394018940363,0.7086666666666667,0.5160377358490565,0.8265184597062326,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage1,stratified5,CP_late_energy5_only,cp_only,5,knn_15_distance,3000,2120,0.6782919704116639,0.8298383009672937,0.7163333333333334,0.5935784734133791,0.8160795331748433,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage1,stratified5,CP_late_energy5_only,cp_only,5,svm_rbf,3000,2120,0.6730681818181818,0.8228247063300298,0.7063333333333334,0.5054138078902229,0.8267453294001966,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage1,stratified5,CP_low_overlap4_only,cp_only,4,logistic_l2,3000,2120,0.651889472555746,0.7833182248623161,0.745,0.5892688679245283,0.8426249742851265,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage1,stratified5,CP_low_overlap4_only,cp_only,4,logistic_l1,3000,2120,0.6512264150943397,0.7830181348612882,0.745,0.5889365351629503,0.8426896977174584,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage1,stratified5,CP_ratio_fp6_only,cp_only,6,extra_trees,3000,2120,0.6471842838765008,0.8128775785240789,0.6416666666666667,0.6032268439108062,0.733051899677179,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_pruned6_only,cp_only,6,logistic_l2,3000,2120,0.645934819897084,0.7799913497361526,0.75,0.5991209262435677,0.8449772633319553,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage1,stratified5,CP_pruned6_only,cp_only,6,logistic_l1,3000,2120,0.6449898156089194,0.7793605739129175,0.7503333333333333,0.5990244425385934,0.8452799008469325,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage1,stratified5,CP_ratio_fp6_only,cp_only,6,random_forest,3000,2120,0.6378516295025729,0.8086728454836416,0.6523333333333333,0.5655767581475128,0.7591780189332717,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_ratio_fp6_only,cp_only,6,gradient_boosting,3000,2120,0.6296505145797598,0.7996884182915203,0.7036666666666667,0.5088443396226415,0.8237859266600595,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_phase_delay4_only,cp_only,4,logistic_l2,3000,2120,0.6276565180102915,0.7643565893022708,0.7463333333333333,0.5925385934819898,0.8431251288394146,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage1,stratified5,CP_ratio_fp6_only,cp_only,6,svm_rbf,3000,2120,0.6274815072898798,0.8007152628084446,0.7066666666666667,0.5023263293310464,0.827653740697219,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_phase_delay4_only,cp_only,4,logistic_l1,3000,2120,0.6265351629502572,0.7634445669608647,0.747,0.5926779588336192,0.8436663233779609,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage1,stratified5,CP_ratio_fp6_only,cp_only,6,knn_15_distance,3000,2120,0.6256099914236706,0.7923229137625658,0.6856666666666666,0.5326650943396226,0.802347516243974,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_ratio_fp6_only,cp_only,6,hist_gradient_boosting,3000,2120,0.6252784626929674,0.8019267503439482,0.6863333333333334,0.5457654373927958,0.7996593570364062,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_ratio_fp6_only,cp_only,6,logistic_l2,3000,2120,0.5684793096054889,0.7372959169922557,0.7063333333333334,0.5000964837049743,0.8278288059409811,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_ratio_fp6_only,cp_only,6,logistic_l1,3000,2120,0.5683168953687822,0.7358417654627678,0.7063333333333334,0.4997641509433962,0.827896073451846,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage1,stratified5,CP_late_energy5_only,cp_only,5,logistic_l1,3000,2120,0.5545770797598628,0.7551354196358471,0.705,0.4988207547169811,0.8269794721407625,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage1,stratified5,CP_late_energy5_only,cp_only,5,logistic_l2,3000,2120,0.5545449185248713,0.7564792847195942,0.705,0.4988207547169811,0.8269794721407625,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP16_all,joint,28,extra_trees,900,437,0.7735443407090363,0.7656278346334533,0.6888888888888889,0.6873440056145623,0.6642685851318945,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP16_all,joint,28,random_forest,900,437,0.7732725089086695,0.7428927052274492,0.7022222222222222,0.7006242246615695,0.6778846153846154,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_pruned6,joint,18,hist_gradient_boosting,900,437,0.7635112760773188,0.7300693102721666,0.7044444444444444,0.7032980610979039,0.6855791962174941,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP16_all,joint,28,hist_gradient_boosting,900,437,0.7631801355205085,0.7267026441292097,0.6977777777777778,0.6966900771508073,0.6792452830188679,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_pruned6,joint,18,random_forest,900,437,0.7623498129302972,0.7104314823841562,0.7022222222222222,0.7009454804256392,0.6817102137767221,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_low_overlap4,joint,16,gradient_boosting,900,437,0.7619247668424513,0.7418286635772606,0.6944444444444444,0.6925508201906776,0.6658566221142163,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,Joint_CIR12_CP_low_overlap4,joint,16,hist_gradient_boosting,900,437,0.761158695405054,0.7300348288189052,0.6933333333333334,0.6920491669590918,0.672209026128266,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,Joint_CIR12_CP_late_energy5,joint,17,random_forest,900,437,0.7607484765063187,0.7442168031510454,0.6877777777777778,0.6863925943132787,0.66507747318236,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP_pruned6,joint,18,gradient_boosting,900,437,0.759890970736071,0.743807647943378,0.6933333333333334,0.6911496508196964,0.6609336609336609,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_low_overlap4,joint,16,random_forest,900,437,0.7595721861701865,0.7043792519553234,0.7055555555555556,0.7045064770104432,0.6878680800942285,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,Joint_CIR12_CP_late_energy5,joint,17,gradient_boosting,900,437,0.7561817022601578,0.7492000759466853,0.6833333333333333,0.6810449214406097,0.6485819975339088,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP_late_energy5,joint,17,hist_gradient_boosting,900,437,0.7560235455763081,0.7356710188626423,0.6888888888888889,0.6883077729067715,0.6759259259259259,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP_greedy,joint,15,gradient_boosting,900,437,0.7552327621570594,0.7408524442849258,0.6933333333333334,0.6914066554309523,0.6642335766423357,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,Joint_CIR12_CP16_all,joint,28,gradient_boosting,900,437,0.7548521976365461,0.7319780866419145,0.6911111111111111,0.6888613213002457,0.6576354679802956,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_greedy,joint,15,hist_gradient_boosting,900,437,0.7505572551907518,0.7227768671732464,0.6755555555555556,0.6743207911788109,0.6540284360189573,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,Joint_CIR12_CP_greedy,joint,15,random_forest,900,437,0.7504089832996426,0.7153535777192587,0.6911111111111111,0.6905961024262224,0.6789838337182448,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,Joint_CIR12_CP_late_energy5,joint,17,extra_trees,900,437,0.7464254118251775,0.742580461798714,0.6611111111111111,0.6599606585248924,0.6399055489964581,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP_phase_delay4,joint,16,gradient_boosting,900,437,0.7461758208084771,0.7251180168180593,0.68,0.6779979340783172,0.6487804878048781,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,Joint_CIR12_CP_pruned6,joint,18,extra_trees,900,437,0.745782900297038,0.6867943219765049,0.6844444444444444,0.6835383604094281,0.667447306791569,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP16_all_only,cp_only,16,extra_trees,900,437,0.7437515753888431,0.745767145951251,0.6744444444444444,0.672534114890946,0.6439854191980559,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
