scenario_name,proxy,rx_x,rx_y,rx_z,path_count,n_eff,tau_rms_ns,mean_aoa_spread_deg,aoa_azimuth_spread_deg,aoa_elevation_spread_deg,aod_azimuth_spread_deg,aod_elevation_spread_deg,dpr_db,pmi_env,mrs_raw,mrs_score,mrs_label,selected_role,lp_rate_raw_snr_0,cp_rate_raw_snr_0,delta_rate_raw_snr_0,lp_rate_norm_snr_0,cp_rate_norm_snr_0,delta_rate_norm_snr_0,lp_rate_raw_snr_10,cp_rate_raw_snr_10,delta_rate_raw_snr_10,lp_rate_norm_snr_10,cp_rate_norm_snr_10,delta_rate_norm_snr_10,lp_rate_raw_snr_20,cp_rate_raw_snr_20,delta_rate_raw_snr_20,lp_rate_norm_snr_20,cp_rate_norm_snr_20,delta_rate_norm_snr_20
open_office,False,10.5,0.5,1.2,19,2.039433000616529,4.270159298996463,20.10589936268065,24.68213520426062,15.529663521100677,11.202031029813131,14.868158083030524,3.301094547012888,0.00021193116117001914,-0.0019354848442031142,42.60760594609801,moderate,,5.9658364312421515e-05,0.00023861811636251434,0.00017895975205009282,7.885563000324213e-09,7.885563000324213e-09,0.0,0.0005964686111971002,0.0023843428281703056,0.0017878742169732055,7.885562784909462e-08,7.885562795587549e-08,1.0678086438847855e-16,0.005953223596690959,0.02366215972017694,0.01770893612348598,7.885560785747688e-07,7.885560785442599e-07,-3.0508856210679017e-17
open_office,False,11.0,0.5,1.2,20,2.160172009001327,4.525808640388362,20.24764723165814,25.49067914326038,15.004615320055898,12.227690882890395,14.451404813610651,2.859981305339523,0.00023418784299190326,0.02632591103157996,42.87732126820353,moderate,,3.603953495883131e-05,0.000144153616722756,0.00010811408176392471,4.729598938578798e-09,4.729598969087621e-09,3.05088222962739e-17,0.00036036142970193215,0.0014409937498624811,0.0010806323201605489,4.72959890683157e-08,4.729598897678923e-08,-9.152646937036354e-17,0.0036002279415461263,0.014356053815265455,0.010755825873719328,4.7295983176783393e-07,4.729598317220706e-07,-4.576333725557773e-17
open_office,False,11.5,0.5,1.2,18,3.148473929588052,9.019289821585527,32.56433063805685,57.61631487468051,7.512346401433188,32.535599437210294,15.644614610687942,0.344214274242563,0.004779320991504594,0.5177908323945534,47.5676635340843,rich,,4.52828905195229e-05,0.00018112416661216293,0.00013584127609264003,5.956404702487348e-09,5.956404687232935e-09,-1.5254413216088482e-17,0.00045277344600515464,0.001810354920551813,0.0013575814745466585,5.956404534349208e-08,5.9564045404509724e-08,6.101764624690903e-17,0.004522199802172262,0.018015589598867017,0.013493389796694755,5.956403585484907e-07,5.956403585942539e-07,4.576317843690012e-17
open_office,False,0.5,1.0,1.2,22,1.8560003471024211,5.528378939958006,17.05538265764373,29.09403491783012,5.016730397457343,17.95123345565565,12.035498147568553,4.0359067291932185,0.00018943097622333503,-0.04337408091194357,42.21213275945376,moderate,,5.307997885168758e-05,0.00021231012771271712,0.00015923014886102952,7.0182101731099196e-09,7.0182102341275675e-09,6.101764790127025e-17,0.0005307263911748105,0.0021219278306722463,0.0015912014394974358,7.018210098016906e-08,7.018210099542348e-08,1.5254414870449708e-17,0.00529994123053411,0.02110301504372526,0.015803073813191147,7.018208812572588e-07,7.018208812420043e-07,-1.5254428105339508e-17
open_office,False,1.0,1.0,1.2,21,1.7467992238295948,5.191882989495818,15.99512034557534,27.22405016199319,4.76619052915749,16.776954660812684,12.4423577544627,4.5895307430233485,0.00015899662538878872,-0.09241689382711239,41.74408800538308,moderate,,3.764365253286517e-05,0.0001505696999846584,0.00011292604745179324,4.992266258249313e-09,4.992266197231665e-09,-6.101764790127025e-17,0.00037639970300060193,0.0015051081737052015,0.0011287084707045996,4.992266160042588e-08,4.992266158517145e-08,-1.5254428105339508e-17,0.0037603209977576644,0.014992593240721785,0.01123227224296412,4.992265505335148e-07,4.992265505030059e-07,-3.0508856210679017e-17
open_office,False,1.5,1.0,1.2,21,1.9345947103015009,4.843872127194301,17.826051884297577,23.854321466543283,11.797782302051873,15.571621736028483,13.467797333718085,3.7651829389803932,0.00013225358735970122,-0.040817452308306246,42.23653218793086,moderate,,0.0001073831455625011,0.0004294911699293665,0.0003221080243668654,1.4183845630258437e-08,1.4183845615004028e-08,-1.5254409907366032e-17,0.0010735209633270192,0.0042899526174056775,0.003216431654078658,1.4183845083643868e-07,1.4183845082118425e-07,-1.5254428105339508e-17,0.010704324634360921,0.04241389819155211,0.031709573557191194,1.4183839535738601e-06,1.418383953650132e-06,7.627192876846073e-17
open_office,False,2.0,1.0,1.2,23,1.8232735336326416,4.976027588604611,17.62844053638555,23.34856268956215,11.90831838320895,15.508512259407016,13.858244072087736,4.283823390330703,0.00011084093228025277,-0.059035759402589746,42.0626640397421,moderate,,7.044707822126673e-05,0.0002817688482570946,0.0002113217700358279,9.374161637583976e-09,9.374161652838387e-09,1.5254411561727257e-17,0.0007043248283396202,0.002815355931559936,0.0021110311032203157,9.374161405086704e-08,9.374161408137587e-08,3.0508829740899415e-17,0.007028703597316051,0.02792350438187296,0.020894800784556907,9.37415877960333e-07,9.374158778688065e-07,-9.152656863203705e-17
open_office,False,2.5,1.0,1.2,25,1.7337401161349963,5.152203441918684,17.706762900043373,23.046020923326015,12.367504876760727,15.709590917349262,14.274628014945607,4.76080124200264,0.00010381525828908955,-0.06910573782424277,41.966560241984574,moderate,,0.00012602739108695063,0.0005040237958532715,0.00037799640476632085,1.7349828680128087e-08,1.734982874114573e-08,6.101764293818658e-17,0.001259631013946031,0.00502998376504387,0.0037703527510978396,1.7349827429990355e-07,1.7349827428464913e-07,-1.5254428105339508e-17,0.012532619116390732,0.04931129450014492,0.036778675383754185,1.7349814529270362e-06,1.7349814530338172e-06,1.0678099673737656e-16
open_office,False,3.0,1.0,1.2,24,1.6395482372816998,5.053065583458022,17.49128009097271,22.49772089437084,12.484839287574582,15.326652934356087,14.662406723220196,5.320128161650661,8.252494662532085e-05,-0.09590169034069032,41.710830518093246,moderate,,3.709829003445796e-05,0.00014838743932306207,0.00011128914928860411,4.984465624509546e-09,4.98446567027278e-09,4.576323468518177e-17,0.00037093999913728336,0.0014831884016519056,0.0011122484025146223,4.9844655763708893e-08,4.9844655672182424e-08,-9.152646937036354e-17,0.0037051178798788646,0.01476379365930172,0.011058675779422855,4.984464759692576e-07,4.984464758929854e-07,-7.627214052669754e-17
open_office,False,3.5,1.0,1.2,22,1.4230066886019768,5.010776911109571,14.538897628353961,22.249214834790326,6.828580421917598,15.211948288996044,15.021672947649499,6.971902565843154,6.103073125841486e-05,-0.20688615259077991,40.6516397365742,mild,,4.520904810814502e-05,0.00018082746915885567,0.00013561842105071066,6.029095390881271e-09,6.029095436644506e-09,4.576323468518177e-17,0.00045202506601042737,0.0018072288841637033,0.001355203818153276,6.029095309232897e-08,6.029095300080248e-08,-9.152648922269825e-17,0.004513724757979365,0.01796869733355646,0.013454972575577094,6.029094124050406e-07,6.029094124355493e-07,3.050875033156061e-17
open_office,False,4.0,1.0,1.2,25,1.5903939636414561,4.893164752889893,20.13079828226165,21.666511950865868,18.59508461365743,14.266344883189147,16.898914154580662,5.641348632653829,4.178191914661273e-05,-0.06530239774957713,42.0028577800759,moderate,,0.00022103509715795737,0.0008839794903917368,0.0006629443932337795,2.8702821750080317e-08,2.870282173482591e-08,-1.5254408253004807e-17,0.002209144917796968,0.008820557972391332,0.006611413054594364,2.8702819749736173e-07,2.870281975278706e-07,3.0508856210679017e-17,0.021971959740969514,0.08635070464358875,0.06437874490261924,2.8702799783234e-06,2.8702799787200134e-06,3.966134366729327e-16
open_office,False,4.5,1.0,1.2,27,1.5499622267766733,4.825450272117619,20.57843486299992,21.898119156519257,19.258750569480586,13.896208333629799,17.16210379040302,5.937929962357381,5.6044414786394855e-05,-0.06938702693144812,41.96387573261044,moderate,,4.0226250396845135e-05,0.0001608980628974579,0.00012067181250061275,5.41319344750685e-09,5.41319344750685e-09,0.0,0.00040221047057919883,0.0016081486926172793,0.0012059382220380803,5.413193350029518e-08,5.4131933469786356e-08,-3.0508823123454515e-17,0.004016912558719933,0.015999003228927767,0.011982090670207834,5.413192356798677e-07,5.413192356951219e-07,1.5254216347102695e-17
